# time,counter,data
2026-09-14 13:49:38.105879,19769,225709.0,1383739.0
2026-09-14 13:49:38.117834,19770,225720.0,1415206.0
2026-09-14 13:49:38.128829,19771,225731.0,1405348.0
2026-09-14 13:49:38.140781,19772,225743.0,1358420.0
2026-09-14 13:49:38.151878,19773,225754.0,1304087.0
2026-09-14 13:49:38.163757,19774,225766.0,1273218.0
2026-09-14 13:49:38.174758,19775,225777.0,1283586.0
2026-09-14 13:49:38.185843,19776,225789.0,1329529.0
2026-09-14 13:49:38.197834,19777,225800.0,1382766.0
2026-09-14 13:49:38.208864,19778,225811.0,1411588.0
2026-09-14 13:49:38.220787,19779,225823.0,1403700.0
2026-09-14 13:49:38.231853,19780,225834.0,1357375.0
2026-09-14 13:49:38.242848,19781,225846.0,1302560.0
2026-09-14 13:49:38.254795,19782,225857.0,1272620.0
2026-09-14 13:49:38.265841,19783,225869.0,1285192.0
2026-09-14 13:49:38.277854,19784,225880.0,1329737.0
2026-09-14 13:49:38.288827,19785,225891.0,1383812.0
2026-09-14 13:49:38.300825,19786,225903.0,1415150.0
2026-09-14 13:49:38.311832,19787,225914.0,1402768.0
2026-09-14 13:49:38.322871,19788,225926.0,1357259.0
2026-09-14 13:49:38.334891,19789,225937.0,1305966.0
2026-09-14 13:49:38.345875,19790,225948.0,1274227.0
2026-09-14 13:49:38.357735,19791,225960.0,1285053.0
2026-09-14 13:49:38.368708,19792,225971.0,1330050.0
2026-09-14 13:49:38.380806,19793,225983.0,1384174.0
2026-09-14 13:49:38.391805,19794,225994.0,1413537.0
2026-09-14 13:49:38.402866,19795,226006.0,1399716.0
2026-09-14 13:49:38.414837,19796,226017.0,1354564.0
2026-09-14 13:49:38.425862,19797,226028.0,1302643.0
2026-09-14 13:49:38.437789,19798,226040.0,1273646.0
2026-09-14 13:49:38.448719,19799,226051.0,1284769.0
2026-09-14 13:49:38.460789,19800,226063.0,1330593.0
2026-09-14 13:49:38.471758,19801,226074.0,1384513.0
2026-09-14 13:49:38.482784,19802,226086.0,1412943.0
2026-09-14 13:49:38.494793,19803,226097.0,1398884.0
2026-09-14 13:49:38.505776,19804,226108.0,1353684.0
2026-09-14 13:49:38.517786,19805,226120.0,1300781.0
2026-09-14 13:49:38.528747,19806,226131.0,1270586.0
2026-09-14 13:49:38.539853,19807,226143.0,1283958.0
2026-09-14 13:49:38.551805,19808,226154.0,1329789.0
2026-09-14 13:49:38.562892,19809,226165.0,1383879.0
2026-09-14 13:49:38.574788,19810,226177.0,1412293.0
2026-09-14 13:49:38.585833,19811,226188.0,1397928.0
2026-09-14 13:49:38.597802,19812,226200.0,1354331.0
2026-09-14 13:49:38.608925,19813,226211.0,1305106.0
2026-09-14 13:49:38.619873,19814,226223.0,1277015.0
2026-09-14 13:49:38.631783,19815,226234.0,1289323.0
2026-09-14 13:49:38.642865,19816,226245.0,1333176.0
2026-09-14 13:49:38.654766,19817,226257.0,1383650.0
2026-09-14 13:49:38.665823,19818,226268.0,1410708.0
2026-09-14 13:49:38.677800,19819,226280.0,1397226.0
2026-09-14 13:49:38.688743,19820,226291.0,1352227.0
2026-09-14 13:49:38.699895,19821,226303.0,1301158.0
2026-09-14 13:49:38.711803,19822,226314.0,1276859.0
2026-09-14 13:49:38.722860,19823,226325.0,1290902.0
2026-09-14 13:49:38.734817,19824,226337.0,1336322.0
2026-09-14 13:49:38.745819,19825,226348.0,1384038.0
2026-09-14 13:49:38.756861,19826,226360.0,1410895.0
2026-09-14 13:49:38.768803,19827,226371.0,1396186.0
2026-09-14 13:49:38.779851,19828,226383.0,1351014.0
2026-09-14 13:49:38.791812,19829,226394.0,1299387.0
2026-09-14 13:49:38.802850,19830,226405.0,1275272.0
2026-09-14 13:49:38.814811,19831,226417.0,1292020.0
2026-09-14 13:49:38.825816,19832,226428.0,1333266.0
2026-09-14 13:49:38.836869,19833,226440.0,1385061.0
2026-09-14 13:49:38.848810,19834,226451.0,1412397.0
2026-09-14 13:49:38.859885,19835,226462.0,1396561.0
2026-09-14 13:49:38.871806,19836,226474.0,1349117.0
2026-09-14 13:49:38.882904,19837,226485.0,1300680.0
2026-09-14 13:49:38.894795,19838,226497.0,1275981.0
2026-09-14 13:49:38.905822,19839,226508.0,1291398.0
2026-09-14 13:49:38.916902,19840,226520.0,1336169.0
2026-09-14 13:49:38.928830,19841,226531.0,1385208.0
2026-09-14 13:49:38.939857,19842,226542.0,1408573.0
2026-09-14 13:49:38.951727,19843,226554.0,1393059.0
2026-09-14 13:49:38.962858,19844,226565.0,1347424.0
2026-09-14 13:49:38.974779,19845,226577.0,1300125.0
2026-09-14 13:49:38.985746,19846,226588.0,1276300.0
2026-09-14 13:49:38.996846,19847,226600.0,1292675.0
2026-09-14 13:49:39.008806,19848,226611.0,1338617.0
2026-09-14 13:49:39.019822,19849,226622.0,1387172.0
2026-09-14 13:49:39.031758,19850,226634.0,1410012.0
2026-09-14 13:49:39.042861,19851,226645.0,1391437.0
2026-09-14 13:49:39.053841,19852,226657.0,1346129.0
2026-09-14 13:49:39.065851,19853,226668.0,1301576.0
2026-09-14 13:49:39.076719,19854,226680.0,1279842.0
2026-09-14 13:49:39.088767,19855,226691.0,1294912.0
2026-09-14 13:49:39.099833,19856,226702.0,1337679.0
2026-09-14 13:49:39.111793,19857,226714.0,1382710.0
2026-09-14 13:49:39.122811,19858,226725.0,1404448.0
2026-09-14 13:49:39.133875,19859,226737.0,1392004.0
2026-09-14 13:49:39.145858,19860,226748.0,1349940.0
2026-09-14 13:49:39.156833,19861,226759.0,1302126.0
2026-09-14 13:49:39.168857,19862,226771.0,1278230.0
2026-09-14 13:49:39.179750,19863,226782.0,1293456.0
2026-09-14 13:49:39.191723,19864,226794.0,1339317.0
2026-09-14 13:49:39.202712,19865,226805.0,1385042.0
2026-09-14 13:49:39.213885,19866,226817.0,1405145.0
2026-09-14 13:49:39.225814,19867,226828.0,1390169.0
2026-09-14 13:49:39.236837,19868,226839.0,1346321.0
2026-09-14 13:49:39.248797,19869,226851.0,1300644.0
2026-09-14 13:49:39.259857,19870,226862.0,1279813.0
2026-09-14 13:49:39.270882,19871,226874.0,1294858.0
2026-09-14 13:49:39.282743,19872,226885.0,1340288.0
2026-09-14 13:49:39.293837,19873,226897.0,1385930.0
2026-09-14 13:49:39.305795,19874,226908.0,1404561.0
2026-09-14 13:49:39.316851,19875,226919.0,1388621.0
2026-09-14 13:49:39.328777,19876,226931.0,1345180.0
2026-09-14 13:49:39.339900,19877,226942.0,1300684.0
2026-09-14 13:49:39.350827,19878,226954.0,1282742.0
2026-09-14 13:49:39.362802,19879,226965.0,1296873.0
2026-09-14 13:49:39.373843,19880,226976.0,1340820.0
2026-09-14 13:49:39.385796,19881,226988.0,1385968.0
2026-09-14 13:49:39.396856,19882,226999.0,1406682.0
2026-09-14 13:49:39.408806,19883,227011.0,1387345.0
2026-09-14 13:49:39.419812,19884,227022.0,1340157.0
2026-09-14 13:49:39.430839,19885,227034.0,1297709.0
2026-09-14 13:49:39.442833,19886,227045.0,1280585.0
2026-09-14 13:49:39.453844,19887,227056.0,1297650.0
2026-09-14 13:49:39.465779,19888,227068.0,1342065.0
2026-09-14 13:49:39.476828,19889,227079.0,1385208.0
2026-09-14 13:49:39.487874,19890,227091.0,1401778.0
2026-09-14 13:49:39.499794,19891,227102.0,1385313.0
2026-09-14 13:49:39.510873,19892,227114.0,1341407.0
2026-09-14 13:49:39.522888,19893,227125.0,1298785.0
2026-09-14 13:49:39.533872,19894,227136.0,1282647.0
2026-09-14 13:49:39.545780,19895,227148.0,1301638.0
2026-09-14 13:49:39.556816,19896,227159.0,1346652.0
2026-09-14 13:49:39.567865,19897,227171.0,1388498.0
2026-09-14 13:49:39.579797,19898,227182.0,1405624.0
2026-09-14 13:49:39.590925,19899,227193.0,1386684.0
2026-09-14 13:49:39.602734,19900,227205.0,1341914.0
2026-09-14 13:49:39.613732,19901,227216.0,1300970.0
2026-09-14 13:49:39.625767,19902,227228.0,1282919.0
2026-09-14 13:49:39.636786,19903,227239.0,1300281.0
2026-09-14 13:49:39.647830,19904,227251.0,1342965.0
2026-09-14 13:49:39.659850,19905,227262.0,1386353.0
2026-09-14 13:49:39.670829,19906,227273.0,1404313.0
2026-09-14 13:49:39.682712,19907,227285.0,1383982.0
2026-09-14 13:49:39.693834,19908,227296.0,1342090.0
2026-09-14 13:49:39.705790,19909,227308.0,1300271.0
2026-09-14 13:49:39.716813,19910,227319.0,1284452.0
2026-09-14 13:49:39.727722,19911,227331.0,1305024.0
2026-09-14 13:49:39.739853,19912,227342.0,1346856.0
2026-09-14 13:49:39.750828,19913,227353.0,1387294.0
2026-09-14 13:49:39.762783,19914,227365.0,1401265.0
2026-09-14 13:49:39.773800,19915,227376.0,1383482.0
2026-09-14 13:49:39.784856,19916,227388.0,1341855.0
2026-09-14 13:49:39.796819,19917,227399.0,1298751.0
2026-09-14 13:49:39.807819,19918,227411.0,1283656.0
2026-09-14 13:49:39.819824,19919,227422.0,1302834.0
2026-09-14 13:49:39.830809,19920,227433.0,1345051.0
2026-09-14 13:49:39.842769,19921,227445.0,1386430.0
2026-09-14 13:49:39.853805,19922,227456.0,1402757.0
2026-09-14 13:49:39.864837,19923,227468.0,1381785.0
2026-09-14 13:49:39.876817,19924,227479.0,1339645.0
2026-09-14 13:49:39.887823,19925,227490.0,1299679.0
2026-09-14 13:49:39.899781,19926,227502.0,1283300.0
2026-09-14 13:49:39.910824,19927,227513.0,1303908.0
2026-09-14 13:49:39.922777,19928,227525.0,1346654.0
2026-09-14 13:49:39.933814,19929,227536.0,1386730.0
2026-09-14 13:49:39.944843,19930,227548.0,1400971.0
2026-09-14 13:49:39.956798,19931,227559.0,1383683.0
2026-09-14 13:49:39.967934,19932,227570.0,1339471.0
2026-09-14 13:49:39.979796,19933,227582.0,1297924.0
2026-09-14 13:49:39.990879,19934,227593.0,1285416.0
2026-09-14 13:49:40.001828,19935,227605.0,1307013.0
2026-09-14 13:49:40.013810,19936,227616.0,1347712.0
2026-09-14 13:49:40.024848,19937,227628.0,1385059.0
2026-09-14 13:49:40.036795,19938,227639.0,1398314.0
2026-09-14 13:49:40.047807,19939,227650.0,1379793.0
2026-09-14 13:49:40.059710,19940,227662.0,1338070.0
2026-09-14 13:49:40.070843,19941,227673.0,1300602.0
2026-09-14 13:49:40.081853,19942,227685.0,1285739.0
2026-09-14 13:49:40.093824,19943,227696.0,1304373.0
2026-09-14 13:49:40.104842,19944,227707.0,1346538.0
2026-09-14 13:49:40.116747,19945,227719.0,1386038.0
2026-09-14 13:49:40.127825,19946,227730.0,1396992.0
2026-09-14 13:49:40.139790,19947,227742.0,1378907.0
2026-09-14 13:49:40.150805,19948,227753.0,1336927.0
2026-09-14 13:49:40.161828,19949,227765.0,1298613.0
2026-09-14 13:49:40.173851,19950,227776.0,1286406.0
2026-09-14 13:49:40.184842,19951,227787.0,1306708.0
2026-09-14 13:49:40.196811,19952,227799.0,1349100.0
2026-09-14 13:49:40.207823,19953,227810.0,1387058.0
2026-09-14 13:49:40.218839,19954,227822.0,1397495.0
2026-09-14 13:49:40.230773,19955,227833.0,1377120.0
2026-09-14 13:49:40.241871,19956,227845.0,1334785.0
2026-09-14 13:49:40.253813,19957,227856.0,1297483.0
2026-09-14 13:49:40.264813,19958,227867.0,1286588.0
2026-09-14 13:49:40.276854,19959,227879.0,1307323.0
2026-09-14 13:49:40.287815,19960,227890.0,1350587.0
2026-09-14 13:49:40.298844,19961,227902.0,1388965.0
2026-09-14 13:49:40.310886,19962,227913.0,1401044.0
2026-09-14 13:49:40.321751,19963,227924.0,1378887.0
2026-09-14 13:49:40.333788,19964,227936.0,1337184.0
2026-09-14 13:49:40.344842,19965,227947.0,1301224.0
2026-09-14 13:49:40.356820,19966,227959.0,1287717.0
2026-09-14 13:49:40.367803,19967,227970.0,1309935.0
2026-09-14 13:49:40.378826,19968,227982.0,1351360.0
2026-09-14 13:49:40.390815,19969,227993.0,1388273.0
2026-09-14 13:49:40.401804,19970,228004.0,1399742.0
2026-09-14 13:49:40.413785,19971,228016.0,1377077.0
2026-09-14 13:49:40.424797,19972,228027.0,1334912.0
2026-09-14 13:49:40.435774,19973,228039.0,1297354.0
2026-09-14 13:49:40.447818,19974,228050.0,1286781.0
2026-09-14 13:49:40.458822,19975,228062.0,1309638.0
2026-09-14 13:49:40.470837,19976,228073.0,1350735.0
2026-09-14 13:49:40.481826,19977,228084.0,1386511.0
2026-09-14 13:49:40.493781,19978,228096.0,1395791.0
2026-09-14 13:49:40.504722,19979,228107.0,1375027.0
2026-09-14 13:49:40.515847,19980,228119.0,1333988.0
2026-09-14 13:49:40.527823,19981,228130.0,1296708.0
2026-09-14 13:49:40.538842,19982,228142.0,1288525.0
2026-09-14 13:49:40.550764,19983,228153.0,1311506.0
2026-09-14 13:49:40.561844,19984,228164.0,1350239.0
2026-09-14 13:49:40.573758,19985,228176.0,1386156.0
2026-09-14 13:49:40.584736,19986,228187.0,1398803.0
2026-09-14 13:49:40.595889,19987,228199.0,1376519.0
2026-09-14 13:49:40.607802,19988,228210.0,1335027.0
2026-09-14 13:49:40.618797,19989,228221.0,1299463.0
2026-09-14 13:49:40.630805,19990,228233.0,1289090.0
2026-09-14 13:49:40.641851,19991,228244.0,1313287.0
2026-09-14 13:49:40.652890,19992,228256.0,1353621.0
2026-09-14 13:49:40.664798,19993,228267.0,1387631.0
2026-09-14 13:49:40.675851,19994,228279.0,1396659.0
2026-09-14 13:49:40.687785,19995,228290.0,1374843.0
2026-09-14 13:49:40.698849,19996,228301.0,1334763.0
2026-09-14 13:49:40.710725,19997,228313.0,1298812.0
2026-09-14 13:49:40.721798,19998,228324.0,1292089.0
2026-09-14 13:49:40.732809,19999,228336.0,1315518.0
2026-09-14 13:49:40.744828,20000,228347.0,1352796.0
2026-09-14 13:49:40.755868,20001,228359.0,1387360.0
2026-09-14 13:49:40.767810,20002,228370.0,1396630.0
2026-09-14 13:49:40.778851,20003,228381.0,1372179.0
2026-09-14 13:49:40.790795,20004,228393.0,1335422.0
2026-09-14 13:49:40.801774,20005,228404.0,1298572.0
2026-09-14 13:49:40.812850,20006,228416.0,1292768.0
2026-09-14 13:49:40.824803,20007,228427.0,1315244.0
2026-09-14 13:49:40.835862,20008,228438.0,1352402.0
2026-09-14 13:49:40.847797,20009,228450.0,1386840.0
2026-09-14 13:49:40.858843,20010,228461.0,1397090.0
2026-09-14 13:49:40.869803,20011,228473.0,1373355.0
2026-09-14 13:49:40.881802,20012,228484.0,1331908.0
2026-09-14 13:49:40.892824,20013,228496.0,1296949.0
2026-09-14 13:49:40.904832,20014,228507.0,1289148.0
2026-09-14 13:49:40.915838,20015,228518.0,1313330.0
2026-09-14 13:49:40.927761,20016,228530.0,1354032.0
2026-09-14 13:49:40.938825,20017,228541.0,1387571.0
2026-09-14 13:49:40.949867,20018,228553.0,1395074.0
2026-09-14 13:49:40.961810,20019,228564.0,1372901.0
2026-09-14 13:49:40.972835,20020,228576.0,1332192.0
2026-09-14 13:49:40.984825,20021,228587.0,1300393.0
2026-09-14 13:49:40.995820,20022,228598.0,1293373.0
2026-09-14 13:49:41.007742,20023,228610.0,1313289.0
2026-09-14 13:49:41.018789,20024,228621.0,1353472.0
2026-09-14 13:49:41.029832,20025,228633.0,1388160.0
2026-09-14 13:49:41.041840,20026,228644.0,1396508.0
2026-09-14 13:49:41.052810,20027,228656.0,1369592.0
2026-09-14 13:49:41.064767,20028,228667.0,1328442.0
2026-09-14 13:49:41.075836,20029,228678.0,1298649.0
2026-09-14 13:49:41.087790,20030,228690.0,1295068.0
2026-09-14 13:49:41.098809,20031,228701.0,1318718.0
2026-09-14 13:49:41.109836,20032,228713.0,1354277.0
2026-09-14 13:49:41.121843,20033,228724.0,1384097.0
2026-09-14 13:49:41.132845,20034,228735.0,1391458.0
2026-09-14 13:49:41.144784,20035,228747.0,1368960.0
2026-09-14 13:49:41.155782,20036,228758.0,1329852.0
2026-09-14 13:49:41.166874,20037,228770.0,1297271.0
2026-09-14 13:49:41.178811,20038,228781.0,1291752.0
2026-09-14 13:49:41.189811,20039,228793.0,1317328.0
2026-09-14 13:49:41.201856,20040,228804.0,1354986.0
2026-09-14 13:49:41.212737,20041,228815.0,1387555.0
2026-09-14 13:49:41.224825,20042,228827.0,1392745.0
2026-09-14 13:49:41.235825,20043,228838.0,1367019.0
2026-09-14 13:49:41.246881,20044,228850.0,1328313.0
2026-09-14 13:49:41.258792,20045,228861.0,1299518.0
2026-09-14 13:49:41.269820,20046,228873.0,1292441.0
2026-09-14 13:49:41.281821,20047,228884.0,1318830.0
2026-09-14 13:49:41.292809,20048,228895.0,1359843.0
2026-09-14 13:49:41.304835,20049,228907.0,1387845.0
2026-09-14 13:49:41.315780,20050,228918.0,1391021.0
2026-09-14 13:49:41.326840,20051,228930.0,1366265.0
2026-09-14 13:49:41.338802,20052,228941.0,1327779.0
2026-09-14 13:49:41.349819,20053,228952.0,1298826.0
2026-09-14 13:49:41.361782,20054,228964.0,1295932.0
2026-09-14 13:49:41.372784,20055,228975.0,1320769.0
2026-09-14 13:49:41.383875,20056,228987.0,1357192.0
2026-09-14 13:49:41.395701,20057,228998.0,1385831.0
2026-09-14 13:49:41.406835,20058,229010.0,1390683.0
2026-09-14 13:49:41.418820,20059,229021.0,1366169.0
2026-09-14 13:49:41.429847,20060,229032.0,1327157.0
2026-09-14 13:49:41.441748,20061,229044.0,1298147.0
2026-09-14 13:49:41.452718,20062,229055.0,1295115.0
2026-09-14 13:49:41.463827,20063,229067.0,1320172.0
2026-09-14 13:49:41.475811,20064,229078.0,1357458.0
2026-09-14 13:49:41.486794,20065,229090.0,1386363.0
2026-09-14 13:49:41.498807,20066,229101.0,1390836.0
2026-09-14 13:49:41.509864,20067,229112.0,1366356.0
2026-09-14 13:49:41.521725,20068,229124.0,1328344.0
2026-09-14 13:49:41.532811,20069,229135.0,1301470.0
2026-09-14 13:49:41.543835,20070,229147.0,1296735.0
2026-09-14 13:49:41.555832,20071,229158.0,1318931.0
2026-09-14 13:49:41.566813,20072,229170.0,1356442.0
2026-09-14 13:49:41.578778,20073,229181.0,1387250.0
2026-09-14 13:49:41.589800,20074,229192.0,1389713.0
2026-09-14 13:49:41.601790,20075,229204.0,1362445.0
2026-09-14 13:49:41.612810,20076,229215.0,1327894.0
2026-09-14 13:49:41.623807,20077,229227.0,1301728.0
2026-09-14 13:49:41.635768,20078,229238.0,1299077.0
2026-09-14 13:49:41.646805,20079,229249.0,1321113.0
2026-09-14 13:49:41.658815,20080,229261.0,1357174.0
2026-09-14 13:49:41.669850,20081,229272.0,1386288.0
2026-09-14 13:49:41.680858,20082,229284.0,1389982.0
2026-09-14 13:49:41.692813,20083,229295.0,1365091.0
2026-09-14 13:49:41.703839,20084,229307.0,1328951.0
2026-09-14 13:49:41.715802,20085,229318.0,1301010.0
2026-09-14 13:49:41.726825,20086,229329.0,1296031.0
2026-09-14 13:49:41.738791,20087,229341.0,1320699.0
2026-09-14 13:49:41.749771,20088,229352.0,1360057.0
2026-09-14 13:49:41.760827,20089,229364.0,1385179.0
2026-09-14 13:49:41.772796,20090,229375.0,1386288.0
2026-09-14 13:49:41.783828,20091,229387.0,1363150.0
2026-09-14 13:49:41.795691,20092,229398.0,1324688.0
2026-09-14 13:49:41.806733,20093,229409.0,1298771.0
2026-09-14 13:49:41.818789,20094,229421.0,1300532.0
2026-09-14 13:49:41.829810,20095,229432.0,1323926.0
2026-09-14 13:49:41.840854,20096,229444.0,1357957.0
2026-09-14 13:49:41.852811,20097,229455.0,1385649.0
2026-09-14 13:49:41.863795,20098,229466.0,1386755.0
2026-09-14 13:49:41.875784,20099,229478.0,1360174.0
2026-09-14 13:49:41.886854,20100,229489.0,1324894.0
2026-09-14 13:49:41.897791,20101,229501.0,1300421.0
2026-09-14 13:49:41.909761,20102,229512.0,1301795.0
2026-09-14 13:49:41.920855,20103,229524.0,1326954.0
2026-09-14 13:49:41.932813,20104,229535.0,1361720.0
2026-09-14 13:49:41.943818,20105,229546.0,1385864.0
2026-09-14 13:49:41.955760,20106,229558.0,1388668.0
2026-09-14 13:49:41.966787,20107,229569.0,1361125.0
2026-09-14 13:49:41.977839,20108,229581.0,1325232.0
2026-09-14 13:49:41.989835,20109,229592.0,1299796.0
2026-09-14 13:49:42.000723,20110,229604.0,1300072.0
2026-09-14 13:49:42.012754,20111,229615.0,1324707.0
2026-09-14 13:49:42.023825,20112,229626.0,1360388.0
2026-09-14 13:49:42.035750,20113,229638.0,1386516.0
2026-09-14 13:49:42.046787,20114,229649.0,1387346.0
2026-09-14 13:49:42.057753,20115,229661.0,1362715.0
2026-09-14 13:49:42.069801,20116,229672.0,1326850.0
2026-09-14 13:49:42.080833,20117,229684.0,1300784.0
2026-09-14 13:49:42.092794,20118,229695.0,1300471.0
2026-09-14 13:49:42.103820,20119,229706.0,1325968.0
2026-09-14 13:49:42.114855,20120,229718.0,1360946.0
2026-09-14 13:49:42.126796,20121,229729.0,1385672.0
2026-09-14 13:49:42.137837,20122,229741.0,1384011.0
2026-09-14 13:49:42.149812,20123,229752.0,1356911.0
2026-09-14 13:49:42.160880,20124,229763.0,1324493.0
2026-09-14 13:49:42.172812,20125,229775.0,1302440.0
2026-09-14 13:49:42.183821,20126,229786.0,1302506.0
2026-09-14 13:49:42.194756,20127,229798.0,1327924.0
2026-09-14 13:49:42.206771,20128,229809.0,1363044.0
2026-09-14 13:49:42.217854,20129,229821.0,1382295.0
2026-09-14 13:49:42.229780,20130,229832.0,1379974.0
2026-09-14 13:49:42.240828,20131,229843.0,1358673.0
2026-09-14 13:49:42.252738,20132,229855.0,1324764.0
2026-09-14 13:49:42.263781,20133,229866.0,1302840.0
2026-09-14 13:49:42.274844,20134,229878.0,1304138.0
2026-09-14 13:49:42.286782,20135,229889.0,1327791.0
2026-09-14 13:49:42.297828,20136,229901.0,1362016.0
2026-09-14 13:49:42.309704,20137,229912.0,1383810.0
2026-09-14 13:49:42.320705,20138,229923.0,1383781.0
2026-09-14 13:49:42.331872,20139,229935.0,1359151.0
2026-09-14 13:49:42.343795,20140,229946.0,1325686.0
2026-09-14 13:49:42.354830,20141,229958.0,1303450.0
2026-09-14 13:49:42.366793,20142,229969.0,1302773.0
2026-09-14 13:49:42.377800,20143,229980.0,1327968.0
2026-09-14 13:49:42.389786,20144,229992.0,1362699.0
2026-09-14 13:49:42.400762,20145,230003.0,1384519.0
2026-09-14 13:49:42.411816,20146,230015.0,1383537.0
2026-09-14 13:49:42.423813,20147,230026.0,1356679.0
2026-09-14 13:49:42.434856,20148,230038.0,1324625.0
2026-09-14 13:49:42.446695,20149,230049.0,1301580.0
2026-09-14 13:49:42.457696,20150,230060.0,1300937.0
2026-09-14 13:49:42.469776,20151,230072.0,1325402.0
2026-09-14 13:49:42.480792,20152,230083.0,1361921.0
2026-09-14 13:49:42.491820,20153,230095.0,1384680.0
2026-09-14 13:49:42.503807,20154,230106.0,1379860.0
2026-09-14 13:49:42.514817,20155,230118.0,1356633.0
2026-09-14 13:49:42.526745,20156,230129.0,1323181.0
2026-09-14 13:49:42.537807,20157,230140.0,1302540.0
2026-09-14 13:49:42.549743,20158,230152.0,1305627.0
2026-09-14 13:49:42.560818,20159,230163.0,1331079.0
2026-09-14 13:49:42.571822,20160,230175.0,1364215.0
2026-09-14 13:49:42.583790,20161,230186.0,1383827.0
2026-09-14 13:49:42.594859,20162,230197.0,1382509.0
2026-09-14 13:49:42.606756,20163,230209.0,1355877.0
2026-09-14 13:49:42.617813,20164,230220.0,1323563.0
2026-09-14 13:49:42.628873,20165,230232.0,1303030.0
2026-09-14 13:49:42.640786,20166,230243.0,1307905.0
2026-09-14 13:49:42.651849,20167,230255.0,1331924.0
2026-09-14 13:49:42.663796,20168,230266.0,1361836.0
2026-09-14 13:49:42.674767,20169,230277.0,1381916.0
2026-09-14 13:49:42.686804,20170,230289.0,1379222.0
2026-09-14 13:49:42.697825,20171,230300.0,1354860.0
2026-09-14 13:49:42.708878,20172,230312.0,1323416.0
2026-09-14 13:49:42.720804,20173,230323.0,1302173.0
2026-09-14 13:49:42.731849,20174,230335.0,1306927.0
2026-09-14 13:49:42.743716,20175,230346.0,1332809.0
2026-09-14 13:49:42.754754,20176,230357.0,1365263.0
2026-09-14 13:49:42.766775,20177,230369.0,1384663.0
2026-09-14 13:49:42.777835,20178,230380.0,1381025.0
2026-09-14 13:49:42.788820,20179,230392.0,1354661.0
2026-09-14 13:49:42.800851,20180,230403.0,1323323.0
2026-09-14 13:49:42.811825,20181,230415.0,1304399.0
2026-09-14 13:49:42.823700,20182,230426.0,1309824.0
2026-09-14 13:49:42.834765,20183,230437.0,1333795.0
2026-09-14 13:49:42.845724,20184,230449.0,1364936.0
2026-09-14 13:49:42.857828,20185,230460.0,1385538.0
2026-09-14 13:49:42.868765,20186,230472.0,1381564.0
2026-09-14 13:49:42.880756,20187,230483.0,1356190.0
2026-09-14 13:49:42.891735,20188,230494.0,1323837.0
2026-09-14 13:49:42.903754,20189,230506.0,1303113.0
2026-09-14 13:49:42.914822,20190,230517.0,1309309.0
2026-09-14 13:49:42.925835,20191,230529.0,1332933.0
2026-09-14 13:49:42.937754,20192,230540.0,1364666.0
2026-09-14 13:49:42.948803,20193,230552.0,1384611.0
2026-09-14 13:49:42.960794,20194,230563.0,1378773.0
2026-09-14 13:49:42.971803,20195,230574.0,1351987.0
2026-09-14 13:49:42.983754,20196,230586.0,1322025.0
2026-09-14 13:49:42.994948,20197,230597.0,1304776.0
2026-09-14 13:49:43.005743,20198,230609.0,1307691.0
2026-09-14 13:49:43.017824,20199,230620.0,1335099.0
2026-09-14 13:49:43.028751,20200,230632.0,1365186.0
2026-09-14 13:49:43.040767,20201,230643.0,1383150.0
2026-09-14 13:49:43.051767,20202,230654.0,1377743.0
2026-09-14 13:49:43.063778,20203,230666.0,1352542.0
2026-09-14 13:49:43.074701,20204,230677.0,1321535.0
2026-09-14 13:49:43.085837,20205,230689.0,1303704.0
2026-09-14 13:49:43.097868,20206,230700.0,1310834.0
2026-09-14 13:49:43.108782,20207,230711.0,1335328.0
2026-09-14 13:49:43.120781,20208,230723.0,1364504.0
2026-09-14 13:49:43.131813,20209,230734.0,1381547.0
2026-09-14 13:49:43.142708,20210,230746.0,1376082.0
2026-09-14 13:49:43.154819,20211,230757.0,1351465.0
2026-09-14 13:49:43.165800,20212,230769.0,1320282.0
2026-09-14 13:49:43.177669,20213,230780.0,1302319.0
2026-09-14 13:49:43.188832,20214,230791.0,1307772.0
2026-09-14 13:49:43.200745,20215,230803.0,1334589.0
2026-09-14 13:49:43.211779,20216,230814.0,1365131.0
2026-09-14 13:49:43.222814,20217,230826.0,1381299.0
2026-09-14 13:49:43.234845,20218,230837.0,1375655.0
2026-09-14 13:49:43.245816,20219,230849.0,1347344.0
2026-09-14 13:49:43.257786,20220,230860.0,1320178.0
2026-09-14 13:49:43.268816,20221,230871.0,1306018.0
2026-09-14 13:49:43.280769,20222,230883.0,1310828.0
2026-09-14 13:49:43.291785,20223,230894.0,1334507.0
2026-09-14 13:49:43.302847,20224,230906.0,1362633.0
2026-09-14 13:49:43.314763,20225,230917.0,1380455.0
2026-09-14 13:49:43.325846,20226,230929.0,1376539.0
2026-09-14 13:49:43.337786,20227,230940.0,1350996.0
2026-09-14 13:49:43.348816,20228,230951.0,1320408.0
2026-09-14 13:49:43.359897,20229,230963.0,1304832.0
2026-09-14 13:49:43.371785,20230,230974.0,1312574.0
2026-09-14 13:49:43.382813,20231,230986.0,1336116.0
2026-09-14 13:49:43.394787,20232,230997.0,1366707.0
2026-09-14 13:49:43.405837,20233,231008.0,1382954.0
2026-09-14 13:49:43.417742,20234,231020.0,1376462.0
