"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1.276339417E1	-1.610800323E0	1.600172424E-1	9.521100769E0	9.657724528E0
1.277335717E1	-2.210902405E0	2.073188782E-1	9.680668945E0	9.932090504E0
1.278332117E1	-1.615290985E0	1.657054138E-1	9.468709717E0	9.606929111E0
1.279328517E1	-2.188149719E0	2.044747925E-1	9.709259491E0	9.954874635E0
1.280324817E1	-1.645228729E0	1.836680603E-1	9.382938080E0	9.527855926E0
1.281321217E1	-2.180814972E0	2.071691895E-1	9.773326263E0	1.001582644E1
1.282317617E1	-1.687740326E0	1.531315613E-1	9.385183411E0	9.536958862E0
1.283313917E1	-2.069895630E0	2.142045593E-1	9.809700623E0	1.002798972E1
1.284310317E1	-1.781744843E0	1.453477478E-1	9.393865356E0	9.562449842E0
1.285306717E1	-1.983824615E0	1.999841309E-1	9.741442566E0	9.943402688E0
1.286303017E1	-1.882485352E0	1.595681763E-1	9.460776215E0	9.647564443E0
1.287299417E1	-1.888023834E0	2.029779053E-1	9.674232330E0	9.858833867E0
1.288295817E1	-1.999990997E0	1.886077881E-1	9.510472870E0	9.720320524E0
1.289292117E1	-1.766626282E0	1.752854919E-1	9.687105560E0	9.848436808E0
1.290288517E1	-2.119592285E0	2.032772827E-1	9.556277618E0	9.790629961E0
1.291284917E1	-1.702409821E0	1.742376709E-1	9.582173767E0	9.733787139E0
1.292281217E1	-2.144739990E0	1.999841309E-1	9.613608398E0	9.851972884E0
1.293277617E1	-1.663490753E0	1.848655701E-1	9.558373260E0	9.703807302E0
1.294274017E1	-2.144290924E0	1.923500061E-1	9.686656494E0	9.923018499E0
1.295270317E1	-1.664089508E0	1.655557251E-1	9.452992401E0	9.599774368E0
1.296266717E1	-2.176923065E0	2.270777893E-1	9.736652527E0	9.979627287E0
1.297263117E1	-1.596579895E0	1.447489929E-1	9.391021271E0	9.526872527E0
1.298259417E1	-2.178869019E0	2.282752991E-1	9.794132996E0	1.003616565E1
1.299255817E1	-1.729353790E0	1.362167358E-1	9.485923920E0	9.643234527E0
1.300252217E1	-2.058668976E0	2.125579834E-1	9.769284668E0	9.986101430E0
1.301248517E1	-1.765877838E0	1.625619507E-1	9.460925903E0	9.625688021E0
1.302244917E1	-2.004930725E0	1.935475159E-1	9.753118286E0	9.958941920E0
1.303241317E1	-1.824256439E0	1.595681763E-1	9.483828278E0	9.659004729E0
1.304237617E1	-1.951192474E0	2.171983337E-1	9.734407196E0	9.930408383E0
1.305234017E1	-1.939816132E0	1.630110168E-1	9.501341858E0	9.698709003E0
1.306230417E1	-1.811083832E0	2.044747925E-1	9.688901825E0	9.858836298E0
1.307226717E1	-2.015708313E0	1.631607056E-1	9.520502014E0	9.732916316E0
1.308223117E1	-1.760339355E0	1.797761536E-1	9.617799683E0	9.779222098E0
1.309219517E1	-2.074985046E0	1.977388000E-1	9.602082367E0	9.825713682E0
1.310215817E1	-1.665586395E0	1.782792664E-1	9.604028320E0	9.749016438E0
1.311212217E1	-2.115401001E0	2.028282166E-1	9.634714508E0	9.866295370E0
1.312208617E1	-1.608554993E0	1.770817566E-1	9.549391937E0	9.685540433E0
1.313204917E1	-2.186802521E0	2.234852600E-1	9.710606689E0	9.956301181E0
1.314201317E1	-1.627864838E0	1.722917175E-1	9.442364502E0	9.583208009E0
1.315197717E1	-2.162552948E0	2.240840149E-1	9.740843811E0	9.980525389E0
1.316194017E1	-1.653461609E0	1.709445190E-1	9.521998901E0	9.666003331E0
1.317190417E1	-2.092498627E0	2.151026917E-1	9.784852295E0	1.000840417E1
1.318186817E1	-1.722468109E0	1.606159973E-1	9.421557770E0	9.579062830E0
1.319183117E1	-2.080822906E0	2.415975952E-1	9.789342957E0	1.001096543E1
1.320179517E1	-1.700763245E0	1.549278259E-1	9.447154541E0	9.600277453E0
1.321175917E1	-2.008822632E0	2.387535095E-1	9.714348907E0	9.922748929E0
1.322172217E1	-1.841919708E0	1.731898499E-1	9.527387695E0	9.705347971E0
1.323168617E1	-1.893262939E0	2.122586060E-1	9.692644043E0	9.878099352E0
1.324165017E1	-1.928739166E0	1.969903564E-1	9.553433533E0	9.748175841E0
1.325161317E1	-1.806443481E0	1.995350647E-1	9.613159332E0	9.783449527E0
1.326157717E1	-1.979633331E0	2.110610962E-1	9.608668671E0	9.812747247E0
1.327154117E1	-1.734592896E0	2.209405518E-1	9.633217621E0	9.790633737E0
1.328150417E1	-2.071242828E0	2.046244812E-1	9.631421356E0	9.853740172E0
1.329146817E1	-1.672023010E0	1.927990723E-1	9.589358826E0	9.735945517E0
1.330143217E1	-2.125729523E0	2.369572449E-1	9.700278168E0	9.933291059E0
1.331139517E1	-1.607058105E0	1.770817566E-1	9.446256409E0	9.583619037E0
1.332135917E1	-2.183958435E0	2.420466614E-1	9.757908325E0	1.000225154E1
1.333132317E1	-1.629062347E0	1.839674377E-1	9.532776489E0	9.672720183E0
1.334128617E1	-2.122136993E0	2.339634705E-1	9.783954163E0	1.001418810E1
1.335125017E1	-1.610351257E0	1.836680603E-1	9.394913177E0	9.533695964E0
1.336121417E1	-2.070344696E0	2.350112915E-1	9.808203735E0	1.002708422E1
1.337117717E1	-1.720073090E0	1.651066589E-1	9.438771973E0	9.595641093E0
1.338114117E1	-2.035167847E0	2.415975952E-1	9.728269958E0	9.941806372E0
1.339110517E1	-1.822609863E0	1.917512512E-1	9.491612091E0	9.666921710E0
1.340106817E1	-1.874551849E0	2.305206299E-1	9.720935211E0	9.902710022E0
1.341103217E1	-1.854044495E0	1.853146362E-1	9.491163025E0	9.672331574E0
1.342099554E1	-1.892215118E0	2.318678284E-1	9.702822876E0	9.888327083E0
1.343095854E1	-1.981130219E0	2.231858826E-1	9.606123962E0	9.810825983E0
1.344092254E1	-1.723066864E0	2.185455322E-1	9.660161591E0	9.815062074E0
1.345088654E1	-2.071093140E0	2.053729248E-1	9.614955597E0	9.837630607E0
1.346084954E1	-1.663041687E0	2.182461548E-1	9.576934662E0	9.722706236E0
1.347081354E1	-2.133663025E0	2.281256104E-1	9.681417389E0	9.916370397E0
1.348077754E1	-1.641486511E0	1.984872437E-1	9.456135864E0	9.599603150E0
1.349074054E1	-2.123484192E0	2.583627319E-1	9.762698364E0	9.994309169E0
1.350070454E1	-1.618434448E0	1.854643250E-1	9.497449951E0	9.636144595E0
1.351066854E1	-2.139800262E0	2.712359619E-1	9.726773071E0	9.963053171E0
1.352063154E1	-1.636995850E0	1.856140137E-1	9.472152557E0	9.614358119E0
1.353059554E1	-2.094145203E0	2.627037048E-1	9.777966614E0	1.000315393E1
1.354055954E1	-1.680255890E0	2.013313293E-1	9.469757538E0	9.619776608E0
1.355052254E1	-2.043251038E0	2.670446777E-1	9.753267975E0	9.968571806E0
1.356048654E1	-1.832788696E0	2.207908630E-1	9.459429016E0	9.637876339E0
1.357045054E1	-1.887874146E0	2.621049500E-1	9.765991516E0	9.950244122E0
1.358041354E1	-1.914518738E0	2.152523804E-1	9.460476837E0	9.654653674E0
1.359037754E1	-1.808239746E0	2.468367004E-1	9.739945679E0	9.909450094E0
1.360034154E1	-2.002984772E0	2.186952209E-1	9.554481354E0	9.764624393E0
1.361030454E1	-1.704954529E0	2.456391907E-1	9.628128204E0	9.781005126E0
1.362026854E1	-2.104922791E0	2.315684509E-1	9.623637543E0	9.853868451E0
1.363023254E1	-1.618284760E0	2.128573608E-1	9.588161316E0	9.726098459E0
1.364019554E1	-2.220632172E0	2.679428101E-1	9.631870422E0	9.888171136E0
1.365015954E1	-1.581910400E0	2.314187622E-1	9.509425049E0	9.642881308E0
1.366012354E1	-2.199076996E0	2.814147949E-1	9.673932953E0	9.924722298E0
1.367008654E1	-1.560205536E0	2.270777893E-1	9.536668396E0	9.666118649E0
1.368005054E1	-2.234852600E0	2.615061951E-1	9.742789764E0	9.999245173E0
1.369001454E1	-1.625918884E0	2.276765442E-1	9.470056915E0	9.611317641E0
1.369997754E1	-2.138003998E0	2.716850281E-1	9.787097626E0	1.002158439E1
1.370994154E1	-1.689087524E0	2.100132751E-1	9.443112946E0	9.595285527E0
1.371990554E1	-2.076332245E0	2.656974792E-1	9.765243073E0	9.987077801E0
1.372986854E1	-1.807940369E0	2.041754150E-1	9.462422791E0	9.635755344E0
1.373983254E1	-1.930685120E0	2.630030823E-1	9.774523773E0	9.966846575E0
1.374979654E1	-1.901495819E0	1.999841309E-1	9.484876099E0	9.675668174E0
1.375975954E1	-1.832040253E0	2.435435486E-1	9.667646027E0	9.842716324E0
1.376972354E1	-2.073188782E0	2.330653381E-1	9.533674622E0	9.759271641E0
1.377968754E1	-1.696422272E0	2.415975952E-1	9.643246765E0	9.794305800E0
1.378965054E1	-2.120640106E0	2.351609802E-1	9.554331665E0	9.789671532E0
1.379961454E1	-1.613345032E0	2.622546387E-1	9.613608398E0	9.751570444E0
1.380957854E1	-2.227667542E0	2.435435486E-1	9.633666687E0	9.890872053E0
1.381954154E1	-1.611548767E0	2.414479065E-1	9.486822052E0	9.625756031E0
1.382950554E1	-2.283800812E0	2.498304749E-1	9.699529724E0	9.967900395E0
1.383946954E1	-1.586251373E0	2.344125366E-1	9.524543610E0	9.658575134E0
1.384943254E1	-2.212249603E0	2.547702026E-1	9.751771088E0	1.000279938E1
1.385939654E1	-1.616638184E0	2.359094238E-1	9.435628510E0	9.576025148E0
1.386936054E1	-2.155816956E0	2.656974792E-1	9.772128754E0	1.001062647E1
1.387932354E1	-1.706601105E0	2.445913696E-1	9.427844696E0	9.584183214E0
1.388928754E1	-2.045047302E0	2.553689575E-1	9.733059998E0	9.948863688E0
1.389925154E1	-1.870659943E0	2.264790344E-1	9.469458160E0	9.655117774E0
1.390921454E1	-1.878892822E0	2.707868958E-1	9.772278442E0	9.954948003E0
1.391917854E1	-1.999691620E0	1.914518738E-1	9.441616058E0	9.652954687E0
1.392914254E1	-1.803449707E0	2.823129272E-1	9.712253265E0	9.882307166E0
1.393910554E1	-2.095941467E0	2.082170105E-1	9.539811859E0	9.769561672E0
1.394906954E1	-1.694925385E0	2.679428101E-1	9.647288361E0	9.798711044E0
1.395903354E1	-2.195783844E0	2.151026917E-1	9.566755829E0	9.817869063E0
1.396899654E1	-1.582209778E0	2.490820312E-1	9.591903534E0	9.724713006E0
1.397896054E1	-2.249821472E0	2.496807861E-1	9.654922485E0	9.916731586E0
1.398892454E1	-1.564097443E0	2.532733154E-1	9.459728394E0	9.591507153E0
1.399888854E1	-2.249222717E0	2.534230042E-1	9.723180542E0	9.983159114E0
1.400885154E1	-1.658850403E0	2.350112915E-1	9.482780457E0	9.629649015E0
1.401881554E1	-2.164049835E0	2.674937439E-1	9.731712799E0	9.973008503E0
1.402877954E1	-1.719773712E0	2.360591125E-1	9.425599365E0	9.584115448E0
1.403874254E1	-2.067051544E0	2.731819153E-1	9.715396729E0	9.936612302E0
1.404870654E1	-1.793121185E0	2.165995789E-1	9.425000610E0	9.596501210E0
1.405867054E1	-1.946103058E0	2.700384521E-1	9.697883148E0	9.894906540E0
1.406863354E1	-1.972298584E0	2.161505127E-1	9.442663879E0	9.648864383E0
1.407859754E1	-1.847009125E0	2.956352234E-1	9.716743927E0	9.895148075E0
1.408856154E1	-2.044448547E0	2.064207458E-1	9.477990417E0	9.698179300E0
1.409852454E1	-1.755100250E0	2.784210205E-1	9.644593964E0	9.806940801E0
1.410848854E1	-2.140249329E0	2.192939758E-1	9.567953339E0	9.806859239E0
1.411845254E1	-1.716330872E0	2.950364685E-1	9.590706024E0	9.747537136E0
1.412841554E1	-2.125280457E0	2.338137817E-1	9.604926453E0	9.840025308E0
1.413837954E1	-1.674268341E0	2.436932373E-1	9.558672638E0	9.707254167E0
1.414834354E1	-2.177821198E0	2.697390747E-1	9.684261475E0	9.929782709E0
1.415830654E1	-1.704954529E0	2.404000854E-1	9.457183685E0	9.612647159E0
1.416827054E1	-2.146087189E0	2.959346008E-1	9.695039063E0	9.934135591E0
1.417823454E1	-1.720821533E0	2.198927307E-1	9.459728394E0	9.617486202E0
1.418819754E1	-2.074386292E0	3.089575195E-1	9.721683655E0	9.945333897E0
1.419816154E1	-1.810934143E0	2.157014465E-1	9.380992126E0	9.556621938E0
1.420812554E1	-2.000739441E0	2.959346008E-1	9.757758636E0	9.965158765E0
1.421808854E1	-1.854194183E0	2.275268555E-1	9.399553528E0	9.583392461E0
1.422805254E1	-1.879790955E0	2.909948730E-1	9.688452759E0	9.873419312E0
1.423801654E1	-2.048639832E0	2.059716797E-1	9.514215088E0	9.734456237E0
1.424797954E1	-1.802701263E0	3.194357300E-1	9.622739410E0	9.795350162E0
1.425794354E1	-2.096989288E0	2.393522644E-1	9.556427307E0	9.786723479E0
1.426790754E1	-1.691183167E0	2.613565063E-1	9.546248474E0	9.698415729E0
1.427787054E1	-2.167642365E0	2.700384521E-1	9.644144897E0	9.888433900E0
1.428783454E1	-1.707499237E0	2.550695801E-1	9.539662170E0	9.694625751E0
1.429779854E1	-2.150278473E0	2.697390747E-1	9.641151123E0	9.881712992E0
1.430776154E1	-1.646875305E0	2.251318359E-1	9.479187927E0	9.623818700E0
1.431772554E1	-2.136357422E0	2.812651062E-1	9.715995483E0	9.952070203E0
1.432768954E1	-1.714983673E0	2.318678284E-1	9.383387146E0	9.541639588E0
1.433765254E1	-2.113455048E0	3.252735901E-1	9.695488129E0	9.928493602E0
1.434761654E1	-1.793121185E0	2.160008240E-1	9.415270844E0	9.586931991E0
1.435758054E1	-1.996997223E0	3.300636292E-1	9.759105835E0	9.966799216E0
1.436754354E1	-1.847009125E0	2.101629639E-1	9.399254150E0	9.581314616E0
1.437750754E1	-1.944157104E0	3.152444458E-1	9.698481903E0	9.896447703E0
1.438747154E1	-1.934876404E0	2.311193848E-1	9.473200378E0	9.671540119E0
1.439743454E1	-1.838925934E0	2.865042114E-1	9.615853729E0	9.794303252E0
1.440739854E1	-2.090702362E0	2.628533936E-1	9.546697540E0	9.776480052E0
1.441736254E1	-1.728156281E0	2.752775574E-1	9.582323456E0	9.740802055E0
1.442732188E1	-2.111060028E0	2.805166626E-1	9.582024078E0	9.815826480E0
1.443728587E1	-1.670975189E0	2.511776733E-1	9.497300262E0	9.646448081E0
1.444724987E1	-2.162253571E0	2.809657288E-1	9.643546143E0	9.886974484E0
1.445721287E1	-1.679357758E0	2.402503967E-1	9.440717926E0	9.591929821E0
1.446717687E1	-2.122136993E0	3.089575195E-1	9.719588013E0	9.953356786E0
1.447714087E1	-1.703906708E0	1.972897339E-1	9.401649170E0	9.556841969E0
1.448710387E1	-2.062710571E0	3.381468201E-1	9.741592255E0	9.963319619E0
1.449706787E1	-1.779649200E0	2.140548706E-1	9.422904968E0	9.591877231E0
1.450703187E1	-2.000889130E0	3.206332397E-1	9.629176025E0	9.840091154E0
1.451699487E1	-1.880838776E0	2.149530029E-1	9.479786682E0	9.666959958E0
1.452695888E1	-1.910776520E0	2.815644836E-1	9.683812408E0	9.874541419E0
1.453692287E1	-1.954785004E0	2.519261169E-1	9.519454193E0	9.721350694E0
1.454688687E1	-1.837279358E0	2.814147949E-1	9.616751862E0	9.794728485E0
1.455684987E1	-2.016157379E0	2.585124207E-1	9.550589447E0	9.764500911E0
1.456681387E1	-1.708397369E0	2.814147949E-1	9.534572754E0	9.690505325E0
1.457677787E1	-2.126028900E0	2.502795410E-1	9.597741394E0	9.833579135E0
1.458674087E1	-1.714384918E0	2.405497742E-1	9.489516449E0	9.646134059E0
1.459670488E1	-2.113005981E0	2.911445618E-1	9.693242798E0	9.925145610E0
1.460666887E1	-1.612297211E0	2.139051819E-1	9.370513916E0	9.510614532E0
1.461663187E1	-2.139800262E0	2.978805542E-1	9.717492371E0	9.954754440E0
1.462659587E1	-1.694626007E0	2.327659607E-1	9.414073334E0	9.568213732E0
1.463655987E1	-2.140249329E0	3.327580261E-1	9.715396729E0	9.953910221E0
1.464652287E1	-1.713935852E0	2.049238586E-1	9.424102478E0	9.580880826E0
1.465648687E1	-1.993853760E0	2.929408264E-1	9.707463226E0	9.914439441E0
1.466645087E1	-1.814077606E0	2.157014465E-1	9.447902985E0	9.622903693E0
1.467641387E1	-1.952389984E0	2.902464294E-1	9.620643768E0	9.821041501E0
1.468637787E1	-1.928140411E0	2.305206299E-1	9.479636993E0	9.676486074E0
1.469634188E1	-1.845811615E0	2.755769348E-1	9.622889099E0	9.802191478E0
1.470630487E1	-1.977687378E0	2.386038208E-1	9.609866180E0	9.814158505E0
1.471626887E1	-1.765578461E0	2.493814087E-1	9.478289795E0	9.644554724E0
1.472623287E1	-2.114802246E0	2.835104370E-1	9.693242798E0	9.925307181E0
1.473619587E1	-1.640738068E0	2.287243652E-1	9.423054657E0	9.567564753E0
1.474615987E1	-2.091600494E0	2.868035889E-1	9.658515015E0	9.886554567E0
1.475612387E1	-1.688638458E0	2.013313293E-1	9.428742828E0	9.580878116E0
1.476608687E1	-2.062710571E0	2.887495422E-1	9.720336456E0	9.940980436E0
1.477605087E1	-1.750310211E0	1.951940918E-1	9.403295746E0	9.566799750E0
1.478601487E1	-1.995949402E0	2.766247559E-1	9.663155365E0	9.871013468E0
1.479597788E1	-1.849553833E0	2.046244812E-1	9.457932129E0	9.639253120E0
1.480594187E1	-1.928290100E0	3.053649902E-1	9.663754120E0	9.858990525E0
1.481590587E1	-1.878593445E0	2.074685669E-1	9.476792908E0	9.663423842E0
1.482586887E1	-1.841620331E0	2.766247559E-1	9.663903809E0	9.841703283E0
1.483583287E1	-1.946552124E0	2.299218750E-1	9.477840729E0	9.678398324E0
1.484579687E1	-1.783690796E0	2.472857666E-1	9.536518707E0	9.705044676E0
1.485575987E1	-2.050585785E0	2.442919922E-1	9.559121704E0	9.779641527E0
1.486572388E1	-1.717378693E0	2.540217590E-1	9.533375244E0	9.690157902E0
1.487568787E1	-2.073488159E0	2.492317200E-1	9.717941437E0	9.939811636E0
1.488565087E1	-1.710043945E0	2.104623413E-1	9.422306213E0	9.578538462E0
1.489561487E1	-2.067949677E0	2.809657288E-1	9.692943420E0	9.915064788E0
1.490557887E1	-1.696422272E0	1.892065430E-1	9.427695007E0	9.580974939E0
1.491554187E1	-2.014211426E0	2.665956116E-1	9.690997467E0	9.901694441E0
1.492550587E1	-1.823807373E0	1.704954529E-1	9.461374969E0	9.637061707E0
1.493546987E1	-1.976489868E0	3.100053406E-1	9.706116028E0	9.910161646E0
1.494543287E1	-1.832788696E0	1.740879822E-1	9.484127655E0	9.661164444E0
1.495539687E1	-1.849703522E0	2.484832764E-1	9.599986725E0	9.779718410E0
1.496536088E1	-1.925296326E0	2.182461548E-1	9.558822327E0	9.753229291E0
1.497532387E1	-1.852098541E0	2.665956116E-1	9.596244507E0	9.776975548E0
1.498528787E1	-2.004631348E0	2.351609802E-1	9.567803650E0	9.778379938E0
1.499525187E1	-1.728156281E0	2.282752991E-1	9.553882599E0	9.711606791E0
1.500521487E1	-2.037263489E0	2.303709412E-1	9.632020111E0	9.847808117E0
1.501517887E1	-1.714085541E0	2.294728088E-1	9.458830261E0	9.615623585E0
1.502514287E1	-2.083217926E0	2.451901245E-1	9.643396454E0	9.868891037E0
1.503510587E1	-1.753902740E0	2.094145203E-1	9.484427032E0	9.647506693E0
1.504506987E1	-1.982776794E0	2.612068176E-1	9.739496613E0	9.942707231E0
1.505503387E1	-1.781744843E0	1.586700439E-1	9.457932129E0	9.625604969E0
1.506499688E1	-1.971849518E0	2.936892700E-1	9.679920502E0	9.883081747E0
1.507496087E1	-1.783241730E0	1.715432739E-1	9.477092285E0	9.644929048E0
1.508492487E1	-1.926643524E0	2.472857666E-1	9.663005676E0	9.856306825E0
1.509488887E1	-1.890718231E0	1.597178650E-1	9.512119446E0	9.699522750E0
1.510485187E1	-1.898052979E0	2.755769348E-1	9.724078674E0	9.911420374E0
1.511481587E1	-1.966909790E0	1.812730408E-1	9.541757812E0	9.744061586E0
1.512477987E1	-1.779798889E0	2.398013306E-1	9.580527191E0	9.747394012E0
1.513474288E1	-1.992356873E0	2.128573608E-1	9.607920227E0	9.814628126E0
1.514470687E1	-1.762884064E0	2.260299683E-1	9.529034271E0	9.693365974E0
1.515467087E1	-2.053729248E0	2.505789185E-1	9.679920502E0	9.898558205E0
1.516463388E1	-1.685195618E0	1.736389160E-1	9.496701508E0	9.646625019E0
1.517459787E1	-2.079026642E0	2.607577515E-1	9.693093109E0	9.916975366E0
1.518456187E1	-1.711540833E0	1.619631958E-1	9.475745087E0	9.630438674E0
1.519452487E1	-2.076931000E0	2.661465454E-1	9.630223846E0	9.855236562E0
1.520448887E1	-1.775457916E0	1.773811340E-1	9.506880341E0	9.672873859E0
1.521445287E1	-1.974244537E0	2.689906311E-1	9.722432098E0	9.924499149E0
1.522441587E1	-1.837429047E0	1.591191101E-1	9.552984467E0	9.729387268E0
1.523437988E1	-1.924547882E0	2.520758057E-1	9.668693848E0	9.861595585E0
1.524434387E1	-1.891466675E0	1.728904724E-1	9.559121704E0	9.745991230E0
1.525430687E1	-1.839375000E0	2.377056885E-1	9.586365051E0	9.764128188E0
1.526427087E1	-1.985620880E0	1.847158813E-1	9.601782990E0	9.806683783E0
1.527423487E1	-1.862127686E0	2.398013306E-1	9.589807892E0	9.771869811E0
1.528419787E1	-1.979783020E0	2.374063110E-1	9.605076141E0	9.809861887E0
1.529416187E1	-1.749112701E0	1.770817566E-1	9.560768280E0	9.721061840E0
1.530412588E1	-1.996548157E0	2.320175171E-1	9.610165558E0	9.818111770E0
1.531408887E1	-1.755549316E0	1.872605896E-1	9.545350342E0	9.707251572E0
1.532405287E1	-2.060914307E0	2.532733154E-1	9.649084625E0	9.869972100E0
1.533401688E1	-1.768422546E0	1.612147522E-1	9.531728668E0	9.695728952E0
1.534397987E1	-1.993105316E0	2.492317200E-1	9.734257507E0	9.939333704E0
1.535394387E1	-1.777104492E0	1.576222229E-1	9.486672363E0	9.652973514E0
1.536390787E1	-2.031874695E0	2.715353394E-1	9.679022369E0	9.893721254E0
1.537387087E1	-1.834884338E0	1.499880981E-1	9.502090302E0	9.678792128E0
1.538383487E1	-1.968256989E0	2.692900085E-1	9.704619141E0	9.905866209E0
1.539379887E1	-1.827100525E0	1.752854919E-1	9.592951355E0	9.766971743E0
1.540376188E1	-1.914069672E0	2.113604736E-1	9.579329681E0	9.770971963E0
1.541372587E1	-1.939666443E0	2.305206299E-1	9.635762329E0	9.831752709E0
1.542368942E1	-1.817071381E0	1.850152588E-1	9.519304504E0	9.692942654E0
1.543365242E1	-1.998494110E0	2.350112915E-1	9.626182251E0	9.834256136E0
1.544361642E1	-1.796114960E0	1.859133911E-1	9.575138397E0	9.743914412E0
1.545358042E1	-2.008074188E0	2.544708252E-1	9.653724976E0	9.863646549E0
1.546354342E1	-1.830094299E0	1.878593445E-1	9.514813843E0	9.691038063E0
1.547350742E1	-1.958377533E0	2.305206299E-1	9.650731201E0	9.850126651E0
1.548347142E1	-1.833986206E0	1.670526123E-1	9.537716217E0	9.713878866E0
1.549343442E1	-1.994452515E0	2.728825378E-1	9.706116028E0	9.912668362E0
1.550339842E1	-1.819915466E0	1.450483704E-1	9.533075867E0	9.706320972E0
1.551336242E1	-1.991608429E0	2.595602417E-1	9.674082642E0	9.880371987E0
1.552332542E1	-1.847607880E0	1.757345581E-1	9.560169525E0	9.738653853E0
1.553328942E1	-1.939666443E0	2.492317200E-1	9.619745636E0	9.816513050E0
1.554325342E1	-1.901046753E0	1.978884888E-1	9.507778473E0	9.697988972E0
1.555321642E1	-1.882784729E0	2.186952209E-1	9.644593964E0	9.829084325E0
1.556318042E1	-1.952240295E0	2.067201233E-1	9.622140656E0	9.820364870E0
1.557314442E1	-1.824855194E0	2.011816406E-1	9.580676880E0	9.754995644E0
1.558310842E1	-1.998045044E0	2.321672058E-1	9.626182251E0	9.834097332E0
1.559307142E1	-1.768422546E0	1.893562317E-1	9.520951080E0	9.685643167E0
1.560303542E1	-2.031275940E0	2.520758057E-1	9.611812134E0	9.827337211E0
1.561299942E1	-1.804497528E0	1.631607056E-1	9.522148590E0	9.692994714E0
1.562296242E1	-2.039508820E0	2.933898926E-1	9.724527740E0	9.940428242E0
1.563292642E1	-1.778900757E0	1.688488770E-1	9.487720184E0	9.654523921E0
1.564289042E1	-1.996099091E0	2.516267395E-1	9.681118011E0	9.887961041E0
1.565285342E1	-1.830842743E0	1.734892273E-1	9.525292053E0	9.701199532E0
1.566281742E1	-1.961371307E0	2.802172852E-1	9.632169800E0	9.833829070E0
1.567278142E1	-1.875899048E0	1.916015625E-1	9.596843262E0	9.780342989E0
1.568274442E1	-1.877845001E0	2.415975952E-1	9.603728943E0	9.788579103E0
