"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.397544091E2,1.858786047E-1,-1.986242458E-2,-3.394144773E0,3.399288766E0
1.397643711E2,2.716869712E-1,-8.487078547E-2,-3.354696989E0,3.366750473E0
1.397743331E2,3.520697057E-1,-1.685409248E-1,-3.324373484E0,3.347210507E0
1.397842951E2,3.884416521E-1,-2.406868935E-1,-3.301181078E0,3.332658639E0
1.397942571E2,3.488556147E-1,-3.069817722E-1,-3.287974358E0,3.320649549E0
1.398042191E2,2.674254477E-1,-3.641808033E-1,-3.282911062E0,3.313857129E0
1.398141811E2,2.224113792E-1,-4.072390497E-1,-3.281769037E0,3.314410729E0
1.398241431E2,1.956991255E-1,-4.523667991E-1,-3.276302814E0,3.313169781E0
1.398341051E2,1.683703065E-1,-4.715343714E-1,-3.279369116E0,3.317371704E0
1.398440671E2,1.333486885E-1,-4.756919146E-1,-3.279363155E0,3.316366592E0
1.398540291E2,1.068989635E-1,-4.515871108E-1,-3.285423040E0,3.318035995E0
1.398639911E2,6.824512780E-2,-4.006508291E-1,-3.296732903E0,3.321690280E0
1.398739531E2,4.493155330E-2,-3.210012615E-1,-3.304242611E0,3.320102391E0
1.398839151E2,4.926122725E-2,-2.242563963E-1,-3.318429947E0,3.326363617E0
1.398938771E2,6.140363961E-2,-1.105135828E-1,-3.330074549E0,3.332473580E0
1.399038391E2,8.035807312E-2,1.286662929E-2,-3.344447851E0,3.345437849E0
1.399138021E2,1.201294512E-1,1.260581613E-1,-3.361591578E0,3.366098584E0
1.399237641E2,1.477883011E-1,2.373227179E-1,-3.384319067E0,3.395847317E0
1.399337261E2,1.538121104E-1,3.388067484E-1,-3.412153721E0,3.432381271E0
1.399436881E2,1.520454586E-1,4.269960523E-1,-3.434872866E0,3.464649341E0
1.399536501E2,1.433891207E-1,4.892618358E-1,-3.464775085E0,3.502085661E0
1.399636121E2,1.529490203E-1,5.177628994E-1,-3.498554945E0,3.539965893E0
1.399735741E2,1.925411820E-1,5.067592859E-1,-3.529254675E0,3.570646390E0
1.399835361E2,2.353456169E-1,4.694958925E-1,-3.561880112E0,3.600389407E0
1.399934981E2,2.410708815E-1,4.004750252E-1,-3.598733664E0,3.628963956E0
1.400034601E2,2.163009048E-1,3.162844777E-1,-3.638887405E0,3.659005808E0
1.400134221E2,1.807282567E-1,2.056258768E-1,-3.679228067E0,3.689398850E0
1.400233841E2,1.831163466E-1,8.032429218E-2,-3.718027830E0,3.723400936E0
1.400333464E2,2.010817677E-1,-5.990525335E-2,-3.753403187E0,3.759262960E0
1.400433084E2,2.095283866E-1,-1.984977573E-1,-3.789963722E0,3.800937847E0
1.400532704E2,2.052406967E-1,-3.306702077E-1,-3.826627731E0,3.846367939E0
1.400632324E2,1.912330091E-1,-4.472448826E-1,-3.867122650E0,3.897593570E0
1.400731944E2,1.703149378E-1,-5.383889675E-1,-3.908465385E0,3.949046914E0
1.400831564E2,1.339650899E-1,-6.109581590E-1,-3.949049950E0,3.998276131E0
1.400931184E2,1.046428829E-1,-6.569578648E-1,-3.993652582E0,4.048679379E0
1.401030804E2,8.631681651E-2,-6.699621677E-1,-4.035250187E0,4.091398779E0
1.401130424E2,6.091904640E-2,-6.531440616E-1,-4.077866077E0,4.130290552E0
1.401230044E2,3.464480117E-2,-6.030576825E-1,-4.120963097E0,4.164998880E0
1.401329664E2,2.164484560E-2,-5.404803157E-1,-4.157338142E0,4.192379742E0
1.401429294E2,3.889425099E-2,-4.718044400E-1,-4.191643715E0,4.218292217E0
1.401528914E2,1.278755218E-1,-3.891705573E-1,-4.223085880E0,4.242907049E0
1.401628534E2,2.207085192E-1,-3.098176718E-1,-4.250563145E0,4.267550385E0
1.401728154E2,2.514123619E-1,-2.216260433E-1,-4.282012463E0,4.295108498E0
1.401827774E2,2.361073196E-1,-1.228686422E-1,-4.315712929E0,4.323912748E0
1.401927394E2,2.246645093E-1,-3.244208172E-2,-4.347754955E0,4.353676582E0
1.402027014E2,2.450368404E-1,4.628774896E-2,-4.373372078E0,4.380475881E0
1.402126634E2,2.722767293E-1,1.032010987E-1,-4.396198750E0,4.405831196E0
1.402226254E2,2.837372720E-1,1.441397220E-1,-4.415791512E0,4.427244942E0
1.402325874E2,2.803705037E-1,1.665760726E-1,-4.435116768E0,4.447090729E0
1.402425494E2,2.685129344E-1,1.695009321E-1,-4.447840691E0,4.459160972E0
1.402525114E2,2.711334825E-1,1.546000093E-1,-4.453491688E0,4.464415162E0
1.402624734E2,2.829703987E-1,1.179511845E-1,-4.451312542E0,4.461857021E0
1.402724354E2,3.096629977E-1,6.904675812E-2,-4.439450264E0,4.450772660E0
1.402823974E2,3.668976724E-1,-1.492669806E-3,-4.424493790E0,4.439680329E0
1.402923594E2,4.106171727E-1,-7.181796432E-2,-4.396918297E0,4.416633876E0
1.403023214E2,4.293864071E-1,-1.347139627E-1,-4.372957230E0,4.396052260E0
1.403122834E2,4.494290650E-1,-1.999275982E-1,-4.342871666E0,4.370639751E0
1.403222454E2,4.818136096E-1,-2.491089106E-1,-4.306265831E0,4.340290890E0
1.403322074E2,5.271406174E-1,-2.968559265E-1,-4.273479462E0,4.316089362E0
1.403421694E2,5.721993446E-1,-3.347768486E-1,-4.233628750E0,4.285218783E0
1.403521314E2,6.105462313E-1,-3.517228067E-1,-4.195207119E0,4.253967372E0
1.403620934E2,6.175739169E-1,-3.561580479E-1,-4.162096977E0,4.222712084E0
1.403720564E2,5.967605114E-1,-3.290734291E-1,-4.131589890E0,4.187415366E0
1.403820184E2,5.651570559E-1,-2.951412797E-1,-4.100198746E0,4.149474741E0
1.403919804E2,5.365640521E-1,-2.436677217E-1,-4.068526745E0,4.110983436E0
1.404019424E2,5.186048746E-1,-1.874079853E-1,-4.035550117E0,4.073050149E0
1.404119044E2,4.920049310E-1,-1.344662011E-1,-4.006482601E0,4.038818249E0
1.404218664E2,4.657610953E-1,-7.196015120E-2,-3.971521616E0,3.999386904E0
1.404318284E2,4.364745915E-1,-1.112476178E-2,-3.939392090E0,3.963514081E0
1.404417904E2,4.129391611E-1,5.553122982E-2,-3.906223536E0,3.928381954E0
1.404517524E2,3.939260542E-1,1.113510877E-1,-3.871055841E0,3.892640509E0
1.404617144E2,3.725829124E-1,1.577996016E-1,-3.833656073E0,3.854949756E0
1.404716764E2,3.589778841E-1,1.833656877E-1,-3.797252178E0,3.818587723E0
1.404816384E2,3.715848625E-1,2.013076395E-1,-3.758954287E0,3.782636303E0
1.404916004E2,3.609833419E-1,1.933551729E-1,-3.715577126E0,3.738075517E0
1.405015624E2,3.402027786E-1,1.714942455E-1,-3.674473047E0,3.694171136E0
1.405115244E2,3.145402670E-1,1.286873817E-1,-3.631610632E0,3.647477458E0
1.405214864E2,3.034357429E-1,8.302885294E-2,-3.587508440E0,3.601275309E0
1.405314484E2,3.083761632E-1,3.046204895E-2,-3.540882349E0,3.554415789E0
1.405414104E2,3.524096310E-1,-4.620310664E-2,-3.494925976E0,3.512952441E0
1.405513724E2,4.142889678E-1,-1.191393659E-1,-3.449066401E0,3.475901117E0
1.405613344E2,4.417696595E-1,-2.031363994E-1,-3.402465343E0,3.437032913E0
1.405712964E2,4.389525652E-1,-2.691241801E-1,-3.360049248E0,3.399270234E0
1.405812584E2,3.944379389E-1,-3.166330457E-1,-3.326560736E0,3.364794808E0
1.405912214E2,3.122456074E-1,-3.478165269E-1,-3.293877840E0,3.326876144E0
1.406011834E2,2.104565054E-1,-3.692512810E-1,-3.262072086E0,3.289643255E0
1.406111454E2,9.946126491E-2,-3.815796077E-1,-3.231175661E0,3.255148490E0
1.406211074E2,2.284851670E-2,-3.783633113E-1,-3.202469826E0,3.224824621E0
1.406310694E2,-1.737027429E-2,-3.790666461E-1,-3.169715405E0,3.192348508E0
1.406410314E2,7.338573784E-2,-3.876863420E-1,-3.137443542E0,3.162157199E0
1.406509934E2,2.427137792E-1,-3.826425970E-1,-3.109608650E0,3.142449887E0
1.406609554E2,3.563199639E-1,-3.459545672E-1,-3.091829300E0,3.131462422E0
1.406709174E2,3.893748522E-1,-3.268903196E-1,-3.086869240E0,3.128455172E0
1.406808794E2,4.047916234E-1,-2.885614336E-1,-3.082174778E0,3.122006618E0
1.406908414E2,4.151068628E-1,-2.701944113E-1,-3.084271669E0,3.123787838E0
1.407008034E2,4.237393141E-1,-2.531636953E-1,-3.087322712E0,3.126532967E0
1.407107654E2,4.220380783E-1,-2.453411818E-1,-3.097425461E0,3.135658291E0
1.407207274E2,4.298364520E-1,-2.326235920E-1,-3.120093822E0,3.158141633E0
1.407306894E2,4.008271992E-1,-2.255102843E-1,-3.150196314E0,3.183591391E0
1.407406514E2,3.578424156E-1,-2.196978033E-1,-3.188307285E0,3.215839185E0
1.407506134E2,3.405342698E-1,-2.352701128E-1,-3.227350712E0,3.253783679E0
1.407605754E2,3.620204926E-1,-2.719981372E-1,-3.268615007E0,3.299831191E0
1.407705374E2,4.012025297E-1,-3.355741799E-1,-3.306448698E0,3.347562769E0
1.407804994E2,4.415280819E-1,-4.166044593E-1,-3.343789101E0,3.398445508E0
1.407904614E2,4.579315782E-1,-5.075873733E-1,-3.386536837E0,3.454848480E0
1.408004234E2,4.322802126E-1,-6.049491167E-1,-3.437154770E0,3.516655020E0
1.408103864E2,4.010351896E-1,-7.036415935E-1,-3.490365982E0,3.583098576E0
1.408203484E2,3.976752460E-1,-7.931745052E-1,-3.548159361E0,3.657417975E0
1.408303104E2,3.844822049E-1,-8.589516878E-1,-3.611272097E0,3.731877641E0
1.408402724E2,3.522831202E-1,-9.010251760E-1,-3.686320782E0,3.811156081E0
1.408502344E2,3.471240401E-1,-9.098759294E-1,-3.761747837E0,3.885758111E0
1.408601964E2,3.645411730E-1,-8.995232582E-1,-3.836908102E0,3.957764033E0
1.408701584E2,3.675452173E-1,-8.698721528E-1,-3.917335510E0,4.029551408E0
1.408801204E2,3.459959030E-1,-8.099628091E-1,-3.995856762E0,4.091775187E0
1.408900824E2,3.314686120E-1,-7.392787933E-1,-4.073025703E0,4.152823492E0
1.409000444E2,3.231757879E-1,-6.639722586E-1,-4.146258354E0,4.211503305E0
1.409100064E2,2.941641212E-1,-5.683482289E-1,-4.220974445E0,4.269212750E0
1.409199684E2,2.341029793E-1,-4.620455205E-1,-4.297104359E0,4.328209345E0
1.409299304E2,1.900388449E-1,-3.490140438E-1,-4.375686169E0,4.393694916E0
1.409398924E2,1.987701207E-1,-2.500089407E-1,-4.447411537E0,4.458865709E0
1.409498544E2,2.466724068E-1,-1.663955450E-1,-4.513569355E0,4.523366343E0
1.409598164E2,2.974776924E-1,-1.047723368E-1,-4.576229572E0,4.587084839E0
1.409697784E2,3.353672922E-1,-6.581721455E-2,-4.633600712E0,4.646187543E0
1.409797404E2,3.720406592E-1,-3.923513740E-2,-4.684792519E0,4.699705798E0
1.409897024E2,4.104666114E-1,-4.525388032E-2,-4.729534626E0,4.747528676E0
1.409996644E2,4.394315481E-1,-7.312633842E-2,-4.769223213E0,4.789983048E0
1.410096264E2,4.458817244E-1,-1.117022261E-1,-4.801720619E0,4.823671714E0
1.410195884E2,4.084963500E-1,-1.571492553E-1,-4.830295086E0,4.850084100E0
1.410295516E2,3.530759811E-1,-2.166107148E-1,-4.855150700E0,4.872788849E0
1.410395136E2,3.084725440E-1,-2.776850760E-1,-4.870033741E0,4.887687894E0
1.410494756E2,2.513740957E-1,-3.447836936E-1,-4.879447460E0,4.898068216E0
1.410594376E2,1.879937947E-1,-4.016304612E-1,-4.883854389E0,4.903945594E0
1.410693996E2,1.287986338E-1,-4.506493807E-1,-4.876151562E0,4.898625114E0
1.410793616E2,7.020075619E-2,-4.826097488E-1,-4.863546848E0,4.887937015E0
1.410893236E2,1.408954710E-2,-4.971945882E-1,-4.844075680E0,4.869545170E0
1.410992856E2,-1.131254621E-2,-4.998128116E-1,-4.819952011E0,4.845810377E0
1.411092476E2,-1.326411031E-2,-4.896038473E-1,-4.786873341E0,4.811864944E0
1.411192096E2,-2.792572230E-2,-4.708763659E-1,-4.755400181E0,4.778737833E0
1.411291716E2,-6.083520502E-2,-4.355769753E-1,-4.721484661E0,4.741924254E0
1.411391336E2,-1.119675338E-1,-3.823781312E-1,-4.689385891E0,4.706281951E0
1.411490956E2,-1.842478514E-1,-3.377456963E-1,-4.651537418E0,4.667421106E0
1.411590576E2,-2.306493670E-1,-2.902448177E-1,-4.615525246E0,4.630390316E0
1.411690196E2,-2.427864671E-1,-2.585622668E-1,-4.575264454E0,4.588991669E0
1.411789816E2,-2.115629315E-1,-2.392774820E-1,-4.527391434E0,4.538643606E0
1.411889436E2,-1.409255117E-1,-2.352752984E-1,-4.481794834E0,4.490178104E0
1.411989056E2,-4.905678332E-2,-2.576999068E-1,-4.426620960E0,4.434387098E0
1.412088676E2,4.403640330E-2,-2.943873405E-1,-4.367717266E0,4.377848470E0
1.412188296E2,1.357244551E-1,-3.443952799E-1,-4.311602592E0,4.327464171E0
1.412287916E2,2.218998075E-1,-3.991661072E-1,-4.248712063E0,4.273187019E0
1.412387546E2,3.072246611E-1,-4.619744122E-1,-4.188271999E0,4.224858541E0
1.412487166E2,3.733970225E-1,-5.210161209E-1,-4.119689941E0,4.169259928E0
1.412586786E2,3.952682018E-1,-5.529329777E-1,-4.058037758E0,4.114564652E0
1.412686406E2,3.384070396E-1,-5.604657531E-1,-4.001573086E0,4.054778458E0
1.412786026E2,2.048140466E-1,-5.159146786E-1,-3.951658249E0,3.990453566E0
1.412885646E2,4.167333245E-2,-4.477345645E-1,-3.904467344E0,3.930275836E0
1.412985266E2,-9.975750744E-2,-3.538611531E-1,-3.863630533E0,3.881083634E0
1.413084886E2,-1.552596539E-1,-2.723234296E-1,-3.817237139E0,3.830086812E0
1.413184506E2,-8.555495739E-2,-2.242998332E-1,-3.763217449E0,3.770866696E0
1.413284126E2,9.608913958E-2,-2.132104337E-1,-3.693687201E0,3.701083213E0
1.413383746E2,2.539998889E-1,-2.309112847E-1,-3.628879547E0,3.645079249E0
1.413483366E2,3.679968119E-1,-2.337446213E-1,-3.566457033E0,3.593003475E0
1.413582986E2,4.192622006E-1,-2.585148215E-1,-3.509660482E0,3.544055221E0
1.413682606E2,4.215605259E-1,-2.617620230E-1,-3.455694437E0,3.491139739E0
1.413782226E2,3.852907121E-1,-2.698909342E-1,-3.403204441E0,3.435562620E0
1.413881846E2,3.628626466E-1,-2.828168273E-1,-3.354548454E0,3.385948905E0
1.413981466E2,3.654908240E-1,-2.935547233E-1,-3.308834314E0,3.341877083E0
1.414081086E2,3.819760382E-1,-3.052369654E-1,-3.264101505E0,3.300520252E0
1.414180706E2,3.401418924E-1,-3.024869263E-1,-3.231474876E0,3.263376277E0
1.414280326E2,2.340058982E-1,-3.036768138E-1,-3.205831051E0,3.228673272E0
1.414379956E2,1.467206031E-1,-2.834423184E-1,-3.187365770E0,3.203305642E0
1.414479576E2,1.132651791E-1,-2.921793461E-1,-3.169063807E0,3.184519301E0
1.414579196E2,1.860388666E-1,-3.182606101E-1,-3.146742582E0,3.168262798E0
1.414678816E2,2.380565256E-1,-3.360686302E-1,-3.127070427E0,3.154073951E0
1.414778436E2,2.367278636E-1,-3.178722858E-1,-3.112284422E0,3.137418875E0
1.414878056E2,1.994678378E-1,-3.077224493E-1,-3.104173183E0,3.125759376E0
1.414977676E2,1.801229268E-1,-2.540179789E-1,-3.099605322E0,3.115208268E0
1.415077296E2,1.247073412E-1,-2.060451210E-1,-3.100319386E0,3.109660239E0
1.415176916E2,7.492973655E-2,-1.382849067E-1,-3.098458529E0,3.102447813E0
1.415276536E2,3.803776577E-2,-7.802396268E-2,-3.104927301E0,3.106140396E0
1.415376156E2,2.907258272E-2,-2.513457276E-2,-3.109738350E0,3.109975814E0
1.415475776E2,3.046914563E-2,3.179901838E-2,-3.117744446E0,3.118055480E0
1.415575396E2,-1.040748321E-2,5.531379580E-2,-3.134863853E0,3.135369087E0
1.415675016E2,8.940914646E-3,6.145557761E-2,-3.149740219E0,3.150352389E0
1.415774636E2,5.291312188E-2,3.652092814E-2,-3.167498350E0,3.168150782E0
1.415874256E2,6.650056690E-2,4.692155868E-3,-3.191563606E0,3.192259794E0
1.415973876E2,6.660212576E-2,-2.758211456E-2,-3.219866753E0,3.220673613E0
1.416073496E2,6.708735228E-2,-6.408952922E-2,-3.249465227E0,3.250789511E0
1.416173116E2,6.991973519E-2,-1.007478237E-1,-3.287036419E0,3.289323230E0
1.416272736E2,7.556590438E-2,-1.350599825E-1,-3.326077461E0,3.329676063E0
1.416372366E2,9.565314651E-2,-1.690058261E-1,-3.373767853E0,3.379352307E0
1.416471986E2,1.156066135E-1,-1.992303133E-1,-3.425395489E0,3.433131495E0
1.416571606E2,8.827749640E-2,-2.165988535E-1,-3.488647461E0,3.496479528E0
1.416671226E2,-6.325179711E-3,-2.134211659E-1,-3.558158636E0,3.564559087E0
1.416770846E2,-1.063221544E-1,-2.076868564E-1,-3.631653309E0,3.639140556E0
1.416870466E2,-1.327622831E-1,-2.028004974E-1,-3.700156927E0,3.708087802E0
1.416970086E2,-1.226870269E-1,-1.919958591E-1,-3.765837669E0,3.772724197E0
1.417069706E2,-8.081974834E-2,-1.692266166E-1,-3.829058170E0,3.833647865E0
1.417169326E2,-2.975693718E-2,-1.382994354E-1,-3.889755487E0,3.892327062E0
1.417268946E2,9.904719889E-3,-9.154365957E-2,-3.948421240E0,3.949494731E0
1.417368566E2,3.832205385E-2,-3.583691269E-2,-4.007866859E0,4.008210277E0
1.417468186E2,6.831856817E-2,2.524774522E-2,-4.067028522E0,4.067680651E0
1.417567806E2,9.383805096E-2,8.797201514E-2,-4.131547928E0,4.133549677E0
1.417667426E2,1.066989899E-1,1.382929683E-1,-4.195583820E0,4.199218167E0
1.417767046E2,1.234821081E-1,1.743497550E-1,-4.254139423E0,4.259500898E0
1.417866666E2,1.279381067E-1,1.934531480E-1,-4.311410427E0,4.317644283E0
1.417966286E2,1.309346110E-1,1.940130740E-1,-4.363140583E0,4.369414228E0
1.418065906E2,1.520183235E-1,1.730795503E-1,-4.405064583E0,4.411083776E0
1.418165526E2,1.886864007E-1,1.389267296E-1,-4.435672760E0,4.441857272E0
1.418265156E2,2.242641002E-1,9.197732806E-2,-4.455591679E0,4.462180120E0
1.418364776E2,2.497311383E-1,4.484616965E-2,-4.469868660E0,4.477064067E0
1.418464396E2,2.641643882E-1,3.173025325E-3,-4.473904133E0,4.481697344E0
1.418564016E2,2.823002636E-1,-3.171262145E-2,-4.463334084E0,4.472365176E0
1.418663636E2,3.342708051E-1,-6.163296849E-2,-4.441850662E0,4.454837023E0
1.418763256E2,4.174621999E-1,-7.846350223E-2,-4.411108494E0,4.431513213E0
1.418862876E2,4.827994108E-1,-9.616526216E-2,-4.376433372E0,4.404033616E0
1.418962496E2,5.178223848E-1,-1.073868573E-1,-4.340280533E0,4.372380023E0
1.419062116E2,5.394512415E-1,-1.188477725E-1,-4.305803776E0,4.341091866E0
1.419161736E2,5.450646877E-1,-1.384473294E-1,-4.266224384E0,4.303130683E0
1.419261356E2,5.478501320E-1,-1.642144769E-1,-4.231313705E0,4.269791779E0
1.419360976E2,5.566371083E-1,-2.008831799E-1,-4.188477516E0,4.230075983E0
1.419460596E2,5.538203120E-1,-2.424551249E-1,-4.149930000E0,4.193735856E0
1.419560216E2,5.365260839E-1,-2.839604020E-1,-4.106141090E0,4.150769616E0
1.419659836E2,4.935778379E-1,-3.218164444E-1,-4.066786766E0,4.109250480E0
1.419759456E2,4.395597875E-1,-3.378055096E-1,-4.024543762E0,4.062545737E0
1.419859076E2,3.946666121E-1,-3.497281969E-1,-3.983623266E0,4.018373536E0
1.419958696E2,3.692694604E-1,-3.539010286E-1,-3.938331127E0,3.971405033E0
1.420058316E2,3.612280488E-1,-3.554925323E-1,-3.891355753E0,3.924220972E0
1.420157946E2,3.579640090E-1,-3.481450677E-1,-3.846847534E0,3.879120928E0
1.420257563E2,3.545676768E-1,-3.320401311E-1,-3.803392649E0,3.834288008E0
1.420357182E2,3.506568968E-1,-3.082439005E-1,-3.755960941E0,3.784866861E0
1.420456803E2,3.409158587E-1,-2.853897214E-1,-3.712318420E0,3.738847278E0
1.420556422E2,3.210727274E-1,-2.568379641E-1,-3.667469740E0,3.690445465E0
1.420656043E2,2.977077365E-1,-2.297435105E-1,-3.623226643E0,3.642689018E0
1.420755663E2,2.757412791E-1,-2.009460628E-1,-3.577463627E0,3.593697062E0
1.420855282E2,2.553100288E-1,-1.824642718E-1,-3.535878420E0,3.549776419E0
1.420954903E2,2.406445593E-1,-1.627701223E-1,-3.486952782E0,3.499034669E0
1.421054522E2,2.274222225E-1,-1.404475123E-1,-3.441881657E0,3.452245025E0
1.421154143E2,2.189735025E-1,-1.238927841E-1,-3.394001484E0,3.403313810E0
1.421253763E2,2.251365781E-1,-1.071055382E-1,-3.347445011E0,3.356716577E0
1.421353382E2,2.441721559E-1,-9.827163070E-2,-3.298877954E0,3.309361436E0
1.421453003E2,2.701891065E-1,-8.853484690E-2,-3.246769190E0,3.259194800E0
1.421552622E2,2.864490449E-1,-9.025238454E-2,-3.199488163E0,3.213553026E0
1.421652243E2,3.076288998E-1,-9.344284981E-2,-3.145945072E0,3.162331024E0
1.421751863E2,3.528009355E-1,-1.082882434E-1,-3.097315311E0,3.119223779E0
1.421851482E2,3.670815825E-1,-1.222874075E-1,-3.049544573E0,3.073991737E0
1.421951103E2,3.148890734E-1,-1.286831498E-1,-3.003265858E0,3.022469238E0
1.422050732E2,2.293672413E-1,-1.387232691E-1,-2.960923195E0,2.973032062E0
1.422150353E2,1.553063095E-1,-1.489260793E-1,-2.919385672E0,2.927304516E0
1.422249973E2,9.938019514E-2,-1.610610336E-1,-2.879075289E0,2.885288824E0
1.422349592E2,5.452541262E-2,-1.851349026E-1,-2.829424143E0,2.835998754E0
1.422449213E2,4.300617427E-2,-2.054881155E-1,-2.787775993E0,2.795669846E0
1.422548832E2,5.979767814E-2,-2.348679304E-1,-2.737588167E0,2.748295414E0
1.422648453E2,1.109585986E-1,-2.643589675E-1,-2.684457302E0,2.699723779E0
1.422748073E2,1.616743803E-1,-2.930355370E-1,-2.634703159E0,2.655874464E0
1.422847692E2,1.977793872E-1,-3.148196638E-1,-2.582947731E0,2.609568372E0
1.422947313E2,2.191129178E-1,-3.288352787E-1,-2.532217979E0,2.562863829E0
1.423046932E2,2.246485651E-1,-3.334816992E-1,-2.483704805E0,2.516041848E0
1.423146553E2,2.269060761E-1,-3.283337057E-1,-2.439148188E0,2.471585174E0
1.423246173E2,2.093379945E-1,-3.158514798E-1,-2.393267632E0,2.423079551E0
1.423345792E2,1.898045689E-1,-2.954269946E-1,-2.347418308E0,2.373536517E0
1.423445413E2,1.677147150E-1,-2.713411152E-1,-2.302951813E0,2.324938984E0
1.423545032E2,1.651434153E-1,-2.455989122E-1,-2.260686159E0,2.279976553E0
1.423644653E2,1.790903956E-1,-2.186216116E-1,-2.215059280E0,2.233015091E0
1.423744273E2,1.858972609E-1,-1.840577126E-1,-2.168757677E0,2.184478175E0
1.423843902E2,1.836548895E-1,-1.416729838E-1,-2.127616167E0,2.140222163E0
1.423943523E2,1.802292913E-1,-1.071402729E-1,-2.082477093E0,2.093005609E0
1.424043142E2,1.704821289E-1,-6.630867720E-2,-2.039333105E0,2.047520576E0
1.424142763E2,1.397910118E-1,-3.585563600E-2,-1.996972561E0,2.002180452E0
1.424242383E2,1.057970971E-1,-1.214924268E-2,-1.954372168E0,1.957271366E0
1.424342002E2,8.192870021E-2,2.065719664E-2,-1.907719016E0,1.909589190E0
1.424441623E2,6.158640981E-2,3.584840149E-2,-1.863835216E0,1.865196961E0
1.424541242E2,4.112726822E-2,4.400300235E-2,-1.816589355E0,1.817587578E0
1.424640863E2,1.909440383E-2,3.820929676E-2,-1.770516872E0,1.771032056E0
1.424740483E2,-7.801232859E-3,1.452639233E-2,-1.722164392E0,1.722243325E0
1.424840102E2,-1.201595180E-2,-1.650689170E-2,-1.671972036E0,1.672096693E0
1.424939723E2,-5.106387660E-3,-7.144621015E-2,-1.617885947E0,1.619470770E0
1.425039342E2,1.655736193E-2,-1.266324967E-1,-1.561760664E0,1.566973614E0
1.425138963E2,1.735962927E-2,-1.816161126E-1,-1.508715510E0,1.519706636E0
1.425238583E2,-2.435452864E-2,-2.280099690E-1,-1.460195184E0,1.478090547E0
1.425338202E2,-8.793456107E-2,-2.664192319E-1,-1.410993814E0,1.438615737E0
1.425437823E2,-1.223615110E-1,-3.015801609E-1,-1.369017124E0,1.407171212E0
1.425537442E2,-1.265361756E-1,-3.352791071E-1,-1.318721771E0,1.366546960E0
1.425637073E2,-9.054862708E-2,-3.615133762E-1,-1.269006968E0,1.322599584E0
1.425736693E2,-2.977459505E-2,-3.744800985E-1,-1.217523694E0,1.274160828E0
1.425836312E2,2.521435544E-2,-3.787105381E-1,-1.171133041E0,1.231101148E0
1.425935933E2,6.086771190E-2,-3.584047556E-1,-1.127325654E0,1.184492287E0
1.426035552E2,9.660626948E-2,-3.168892562E-1,-1.086090088E0,1.135492515E0
1.426135173E2,1.315768063E-1,-2.642177641E-1,-1.048727274E0,1.089473441E0
1.426234793E2,1.513606310E-1,-1.945164502E-1,-1.016021490E0,1.045488574E0
1.426334412E2,1.540887654E-1,-1.068553030E-1,-9.844201803E-1,1.002120000E0
1.426434033E2,1.527017951E-1,-3.237567842E-3,-9.609468579E-1,9.730093442E-1
1.426533652E2,1.426985264E-1,1.006815135E-1,-9.404941797E-1,9.565714499E-1
1.426633273E2,1.392436028E-1,2.111893892E-1,-9.200019240E-1,9.541453135E-1
1.426732893E2,1.183837205E-1,3.133003414E-1,-9.002479911E-1,9.605301945E-1
1.426832512E2,7.457792014E-2,4.047085345E-1,-8.784856796E-1,9.700968783E-1
1.426932133E2,4.089988768E-2,4.571789801E-1,-8.622144461E-1,9.767800017E-1
1.427031752E2,7.476890087E-2,4.791053236E-1,-8.356574178E-1,9.661550701E-1
1.427131373E2,1.286203712E-1,4.512283802E-1,-8.082578778E-1,9.345753303E-1
1.427230992E2,1.931053698E-1,4.100162089E-1,-7.777526975E-1,9.001678920E-1
1.427330612E2,2.394508868E-1,3.295893669E-1,-7.414770126E-1,8.460224809E-1
1.427430233E2,3.164287806E-1,2.286414504E-1,-7.178667188E-1,8.171515844E-1
1.427529862E2,3.795056343E-1,1.795133799E-1,-7.039670944E-1,8.196458077E-1
1.427629483E2,3.078112006E-1,1.236314774E-1,-7.037420869E-1,7.780009012E-1
1.427729103E2,2.222511172E-1,9.575779736E-2,-7.104980946E-1,7.505815460E-1
1.427828722E2,1.718800962E-1,8.136580884E-2,-7.172480822E-1,7.420296313E-1
1.427928343E2,1.020413637E-1,6.194923073E-2,-7.338441610E-1,7.434900132E-1
1.428027962E2,4.054258019E-2,5.442500487E-2,-7.563509941E-1,7.593896288E-1
1.428127583E2,1.932146400E-2,3.561889380E-2,-7.786890268E-1,7.797426659E-1
1.428227202E2,4.933688790E-2,2.729704976E-2,-7.995439768E-1,8.015296802E-1
1.428326822E2,9.568890929E-2,1.570986025E-2,-8.274529576E-1,8.331155767E-1
1.428426443E2,1.577056795E-1,1.849952154E-2,-8.620639443E-1,8.765657749E-1
1.428526062E2,1.923668981E-1,3.806073219E-2,-9.020075202E-1,9.230770332E-1
1.428625683E2,2.169795632E-1,7.771386951E-2,-9.499348402E-1,9.774946430E-1
1.428725302E2,2.066973448E-1,1.304799765E-1,-1.004771233E0,1.034076422E0
1.428824923E2,1.671110541E-1,1.963932216E-1,-1.065271258E0,1.096037981E0
1.428924543E2,1.283214390E-1,2.533065081E-1,-1.129512668E0,1.164658510E0
