"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
8.477202392E1,3.764849156E-2,-2.327003479E-1,-3.783692122E0,3.791027952E0
8.478198592E1,2.139476687E-2,-2.423788607E-1,-3.780977488E0,3.788798755E0
8.479194892E1,4.539355636E-3,-2.538280487E-1,-3.779038429E0,3.787556037E0
8.480191192E1,-1.092115790E-2,-2.618013322E-1,-3.776870728E0,3.785949247E0
8.481187492E1,-2.329926565E-2,-2.690137327E-1,-3.778311253E0,3.787947619E0
8.482183692E1,-4.042525589E-2,-2.740900815E-1,-3.774641991E0,3.784796128E0
8.483179992E1,-4.887573421E-2,-2.659522593E-1,-3.772845745E0,3.782523557E0
8.484176292E1,-5.560938641E-2,-2.678248882E-1,-3.773605585E0,3.783506533E0
8.485172492E1,-6.229791790E-2,-2.567575872E-1,-3.771163225E0,3.780407063E0
8.486168792E1,-6.801509112E-2,-2.511086166E-1,-3.772103071E0,3.781063762E0
8.487165092E1,-7.293581218E-2,-2.401577234E-1,-3.772138834E0,3.780479698E0
8.488161392E1,-8.593988419E-2,-2.270700037E-1,-3.771076679E0,3.778884197E0
8.489157592E1,-9.981814772E-2,-2.221266329E-1,-3.769228458E0,3.777087115E0
8.490153892E1,-1.085937619E-1,-2.019983977E-1,-3.768238068E0,3.775210470E0
8.491150192E1,-1.169757992E-1,-1.900293529E-1,-3.766806602E0,3.773410456E0
8.492146492E1,-1.293105930E-1,-1.681781858E-1,-3.765701056E0,3.771671986E0
8.493142692E1,-1.397464573E-1,-1.549662501E-1,-3.764883995E0,3.770662423E0
8.494138992E1,-1.486635357E-1,-1.405083090E-1,-3.765312910E0,3.770865251E0
8.495135292E1,-1.530902386E-1,-1.255975366E-1,-3.764473200E0,3.769677683E0
8.496131492E1,-1.583427638E-1,-1.047806218E-1,-3.760687828E0,3.765477971E0
8.497127792E1,-1.639868021E-1,-9.457938373E-2,-3.762104750E0,3.766864622E0
8.498124092E1,-1.685142666E-1,-7.994355261E-2,-3.760967970E0,3.765590007E0
8.499120392E1,-1.737790704E-1,-8.545363694E-2,-3.760190964E0,3.765174308E0
8.500116592E1,-1.740594804E-1,-6.939509511E-2,-3.761173964E0,3.765838813E0
8.501112892E1,-1.741734743E-1,-5.307337642E-2,-3.761725903E0,3.766129970E0
8.502109192E1,-1.704977900E-1,-3.834870830E-2,-3.757580280E0,3.761641887E0
8.503105392E1,-1.614158750E-1,-1.208860613E-2,-3.757467985E0,3.760952922E0
8.504102037E1,-1.585921198E-1,5.743335001E-3,-3.754957199E0,3.758309196E0
8.505098337E1,-1.523936093E-1,3.126600385E-2,-3.754645348E0,3.757866823E0
8.506094638E1,-1.465736330E-1,5.473713577E-2,-3.751914263E0,3.755175178E0
8.507090837E1,-1.299118400E-1,6.475967169E-2,-3.754582405E0,3.757387382E0
8.508087137E1,-1.166643128E-1,8.503384143E-2,-3.752400160E0,3.755176198E0
8.509083438E1,-9.072779119E-2,9.170905501E-2,-3.754700422E0,3.756915935E0
8.510079737E1,-7.186256349E-2,1.015324965E-1,-3.751824141E0,3.753885648E0
8.511075937E1,-6.257585436E-2,1.066604108E-1,-3.751507521E0,3.753545105E0
8.512072237E1,-4.329090565E-2,1.057991534E-1,-3.753907919E0,3.755648044E0
8.513068537E1,-3.161960095E-2,1.059309766E-1,-3.752935886E0,3.754563748E0
8.514064737E1,-1.954103820E-2,1.059866846E-1,-3.751101732E0,3.752649629E0
8.515061037E1,-7.389035076E-3,1.039714739E-1,-3.753078222E0,3.754525377E0
8.516057337E1,3.774522804E-3,1.026974171E-1,-3.753782749E0,3.755189201E0
8.517053637E1,1.804187708E-2,9.645363688E-2,-3.752777576E0,3.754060249E0
8.518049837E1,2.958016470E-2,9.382685274E-2,-3.751275778E0,3.752565579E0
8.519046137E1,3.916061670E-2,8.858175576E-2,-3.755344391E0,3.756593108E0
8.520042438E1,5.024373531E-2,8.446738869E-2,-3.754204512E0,3.755490739E0
8.521038737E1,6.445516646E-2,7.867021859E-2,-3.752340317E0,3.753718333E0
8.522034937E1,7.136312127E-2,7.325020432E-2,-3.751759768E0,3.753153293E0
8.523031238E1,8.121495694E-2,6.330090016E-2,-3.751218081E0,3.752631072E0
8.524027537E1,9.058519453E-2,5.581901968E-2,-3.750870466E0,3.752379338E0
8.525023737E1,9.874724597E-2,4.889186844E-2,-3.752264977E0,3.753882508E0
8.526020037E1,1.107743457E-1,4.253426194E-2,-3.750279427E0,3.752156166E0
8.527016337E1,1.156641766E-1,3.408724815E-2,-3.750468731E0,3.752406674E0
8.528012637E1,1.269633770E-1,2.720415033E-2,-3.751596928E0,3.753843267E0
8.529008837E1,1.325014085E-1,2.171724103E-2,-3.750751495E0,3.753154013E0
8.530005137E1,1.410335600E-1,1.159323379E-2,-3.750283718E0,3.752952549E0
8.531001438E1,1.447502673E-1,7.000612561E-3,-3.752604485E0,3.755401718E0
8.531997737E1,1.497941166E-1,-2.790658735E-3,-3.750432968E0,3.753424238E0
8.532993937E1,1.528599560E-1,-1.374610420E-2,-3.750208616E0,3.753347811E0
8.533990238E1,1.560429484E-1,-2.133973688E-2,-3.748409986E0,3.751717235E0
8.534986537E1,1.581255347E-1,-3.370825201E-2,-3.750468969E0,3.753952240E0
8.535982737E1,1.586148590E-1,-4.645014927E-2,-3.750609636E0,3.754249450E0
8.536979037E1,1.620769650E-1,-5.619545653E-2,-3.747846365E0,3.751770149E0
8.537975337E1,1.621110290E-1,-7.274753600E-2,-3.746698856E0,3.750909824E0
8.538971637E1,1.622162163E-1,-7.982781529E-2,-3.746233463E0,3.750593519E0
8.539967837E1,1.611882448E-1,-9.345137328E-2,-3.748279810E0,3.752907718E0
8.540964137E1,1.597559899E-1,-1.034097373E-1,-3.746838808E0,3.751668509E0
8.541960437E1,1.594873071E-1,-1.180882752E-1,-3.745958805E0,3.751211592E0
8.542956737E1,1.553665996E-1,-1.318206042E-1,-3.745788813E0,3.751326336E0
8.543952937E1,1.480136067E-1,-1.406849921E-1,-3.742072105E0,3.747639782E0
8.544949238E1,1.418273449E-1,-1.557816565E-1,-3.741179943E0,3.747106922E0
8.545945537E1,1.374073923E-1,-1.628398299E-1,-3.743838310E0,3.749896385E0
8.546941737E1,1.279214770E-1,-1.814939380E-1,-3.744162083E0,3.750740414E0
8.547938038E1,1.136672571E-1,-1.930821985E-1,-3.737342358E0,3.744052467E0
8.548934337E1,1.030985042E-1,-2.020919323E-1,-3.737984180E0,3.744862639E0
8.549930637E1,8.618310094E-2,-2.090699524E-1,-3.738408327E0,3.745241593E0
8.550926837E1,7.567825913E-2,-2.068400830E-1,-3.737246990E0,3.743731439E0
8.551923137E1,5.758588761E-2,-2.085514963E-1,-3.735476494E0,3.741736829E0
8.552919437E1,3.888889775E-2,-1.969345212E-1,-3.732964993E0,3.738358355E0
8.553915737E1,3.210164607E-2,-1.908509582E-1,-3.731845617E0,3.736860489E0
8.554911937E1,1.868197694E-2,-1.698647141E-1,-3.731077433E0,3.734988868E0
8.555908237E1,1.257838216E-2,-1.531489044E-1,-3.727345705E0,3.730511869E0
8.556904537E1,4.936175421E-3,-1.311221570E-1,-3.729329586E0,3.731637248E0
8.557900837E1,2.776090289E-3,-1.075599939E-1,-3.727069616E0,3.728622371E0
8.558897038E1,-7.182433037E-4,-8.578652143E-2,-3.723883152E0,3.724871216E0
8.559893337E1,-6.461887620E-3,-6.235641241E-2,-3.725952387E0,3.726479742E0
8.560889637E1,-8.239547722E-3,-3.266935423E-2,-3.726383924E0,3.726536238E0
8.561885838E1,-7.354414091E-3,-1.694589294E-2,-3.724609137E0,3.724654947E0
8.562882137E1,-1.122318767E-2,2.242981223E-3,-3.720981359E0,3.720998961E0
8.563878437E1,-1.069674920E-2,2.156538889E-2,-3.722634315E0,3.722712148E0
8.564874738E1,-1.462198235E-2,3.829882666E-2,-3.721148729E0,3.721374540E0
8.565870937E1,-1.743010618E-2,5.028646067E-2,-3.718430758E0,3.718811616E0
8.566867237E1,-1.823251694E-2,5.902349204E-2,-3.719303131E0,3.719816122E0
8.567863537E1,-2.204741351E-2,6.405202299E-2,-3.720160484E0,3.720777174E0
8.568859837E1,-1.627714187E-2,6.110523269E-2,-3.717481136E0,3.718018934E0
8.569856038E1,-2.454305254E-2,6.003911793E-2,-3.718935251E0,3.719500835E0
8.570852337E1,-2.073286846E-2,5.263446271E-2,-3.717351198E0,3.717781619E0
8.571848637E1,-2.248678729E-2,3.795426339E-2,-3.716515064E0,3.716776884E0
8.572844838E1,-2.228172496E-2,2.985612117E-2,-3.714966059E0,3.715152848E0
8.573841137E1,-2.327947691E-2,1.409319695E-2,-3.713914394E0,3.714014093E0
8.574837437E1,-2.583451383E-2,1.110553043E-3,-3.714452267E0,3.714542273E0
8.575833738E1,-2.679670043E-2,-1.744496822E-2,-3.713496208E0,3.713633864E0
8.576829937E1,-2.580840141E-2,-3.707672656E-2,-3.713837385E0,3.714112125E0
8.577826237E1,-2.589017153E-2,-5.037836358E-2,-3.711390257E0,3.711822453E0
8.578822537E1,-2.749845386E-2,-6.774563342E-2,-3.711525202E0,3.712245272E0
8.579818837E1,-2.658277750E-2,-8.034936339E-2,-3.710497618E0,3.711462681E0
8.580815037E1,-2.514893189E-2,-9.970495105E-2,-3.710105896E0,3.711530588E0
8.581811337E1,-2.504933253E-2,-1.127881035E-1,-3.711175919E0,3.712973919E0
8.582807637E1,-2.646506950E-2,-1.208391115E-1,-3.711612701E0,3.713673563E0
8.583803838E1,-2.410499007E-2,-1.287886947E-1,-3.709236860E0,3.711550305E0
8.584800137E1,-2.211134695E-2,-1.335983574E-1,-3.708868265E0,3.711339548E0
8.585796437E1,-2.102904394E-2,-1.317164302E-1,-3.705183744E0,3.707583852E0
8.586792738E1,-2.819108218E-2,-1.274620295E-1,-3.703883410E0,3.706183160E0
8.587788937E1,-2.523221076E-2,-1.147578284E-1,-3.705657959E0,3.707520321E0
8.588785237E1,-2.252324298E-2,-1.104424447E-1,-3.703690290E0,3.705405052E0
8.589781538E1,-1.987764426E-2,-8.983965218E-2,-3.705497980E0,3.706640199E0
8.590777837E1,-1.832981408E-2,-7.937262952E-2,-3.703405619E0,3.704301442E0
8.591774037E1,-1.051406562E-2,-6.120374054E-2,-3.706132889E0,3.706653131E0
8.592770337E1,-7.061011158E-3,-5.162807927E-2,-3.706069946E0,3.706436262E0
8.593766637E1,-1.007999876E-3,-3.573891521E-2,-3.703047752E0,3.703220348E0
8.594762837E1,1.552629401E-3,-2.006807551E-2,-3.702791452E0,3.702846159E0
8.595759137E1,1.001208276E-2,-7.032807916E-3,-3.705437422E0,3.705457622E0
8.596755437E1,1.705854014E-2,5.363674834E-3,-3.701708555E0,3.701751746E0
8.597751737E1,2.068786882E-2,2.301712707E-2,-3.705380678E0,3.705509917E0
8.598747937E1,2.355982177E-2,3.354700282E-2,-3.703341484E0,3.703568362E0
8.599744237E1,3.125199676E-2,4.944170639E-2,-3.702365875E0,3.702827871E0
8.600740538E1,3.784784675E-2,5.824771151E-2,-3.702627659E0,3.703279200E0
8.601736837E1,4.173990339E-2,7.123690844E-2,-3.702283144E0,3.703203666E0
8.602733037E1,4.730032012E-2,8.031136543E-2,-3.696834564E0,3.698009334E0
8.603729338E1,5.587285385E-2,8.769503236E-2,-3.696885824E0,3.698347873E0
8.604725262E1,5.738633126E-2,9.861931950E-2,-3.697514772E0,3.699274855E0
8.605721562E1,6.408721209E-2,9.849611670E-2,-3.699048996E0,3.700915040E0
8.606717762E1,6.640762091E-2,1.047771871E-1,-3.699562073E0,3.701641225E0
8.607714062E1,7.053028047E-2,1.031989455E-1,-3.698520660E0,3.700632327E0
8.608710362E1,8.072965592E-2,1.020660400E-1,-3.699738264E0,3.702026199E0
8.609706563E1,9.300248325E-2,9.782473743E-2,-3.700153112E0,3.702614238E0
8.610702862E1,9.891816229E-2,9.332239628E-2,-3.696717978E0,3.699218523E0
8.611699162E1,1.077040806E-1,8.992228657E-2,-3.695912361E0,3.698574640E0
8.612695463E1,1.120498329E-1,7.361175865E-2,-3.698199034E0,3.700628318E0
8.613691662E1,1.182449907E-1,6.877071410E-2,-3.697527409E0,3.700056787E0
8.614687962E1,1.239393577E-1,5.373077840E-2,-3.696928501E0,3.699395667E0
8.615684263E1,1.281884462E-1,3.732480481E-2,-3.697693586E0,3.700103144E0
8.616680562E1,1.312707961E-1,1.793885417E-2,-3.694414854E0,3.696789815E0
8.617676762E1,1.342608929E-1,-6.593307480E-4,-3.691865921E0,3.694306484E0
8.618673062E1,1.341154873E-1,-1.984261349E-2,-3.692877054E0,3.695364885E0
8.619669362E1,1.316261292E-1,-4.611490667E-2,-3.690051556E0,3.692686354E0
8.620665563E1,1.302849650E-1,-7.168231905E-2,-3.690832615E0,3.693827002E0
8.621661862E1,1.298537850E-1,-9.486109018E-2,-3.690840721E0,3.694342412E0
8.622658162E1,1.248829886E-1,-1.192348674E-1,-3.688968658E0,3.693007240E0
8.623654463E1,1.191848218E-1,-1.437457055E-1,-3.683912992E0,3.688642404E0
8.624650662E1,1.081614643E-1,-1.635950506E-1,-3.684512615E0,3.689728371E0
8.625646962E1,1.003597155E-1,-1.825485379E-1,-3.685266495E0,3.691149574E0
8.626643263E1,9.424936026E-2,-2.016663104E-1,-3.682206154E0,3.688928625E0
8.627639562E1,8.307146281E-2,-2.188822627E-1,-3.682139397E0,3.689574616E0
8.628635762E1,7.427611202E-2,-2.310329378E-1,-3.683257341E0,3.691243395E0
8.629632062E1,6.345846504E-2,-2.352614999E-1,-3.679799795E0,3.687858658E0
8.630628362E1,5.177731067E-2,-2.378796488E-1,-3.678878307E0,3.686924629E0
8.631624662E1,4.224271700E-2,-2.431144118E-1,-3.677117825E0,3.685387980E0
8.632620862E1,3.921816498E-2,-2.356719524E-1,-3.676481247E0,3.684235836E0
8.633617162E1,3.493660688E-2,-2.355996668E-1,-3.674430847E0,3.682142015E0
8.634613462E1,2.876020409E-2,-2.241584659E-1,-3.676185608E0,3.683125682E0
8.635609662E1,3.282624856E-2,-2.122947872E-1,-3.674354553E0,3.680628754E0
8.636605962E1,3.038226627E-2,-1.997302622E-1,-3.672413349E0,3.677966159E0
8.637602263E1,2.658360265E-2,-1.811169833E-1,-3.671856165E0,3.676416427E0
8.638598562E1,2.863663249E-2,-1.589831859E-1,-3.672015190E0,3.675566795E0
8.639594762E1,2.624476142E-2,-1.403741390E-1,-3.671738148E0,3.674514214E0
8.640591063E1,2.849300019E-2,-1.170171499E-1,-3.671938896E0,3.673913461E0
8.641587362E1,2.959661558E-2,-9.748552740E-2,-3.670718431E0,3.672131968E0
8.642583662E1,2.747141197E-2,-7.267924398E-2,-3.670215368E0,3.671037701E0
8.643579862E1,2.313007042E-2,-5.745752528E-2,-3.669557810E0,3.670080501E0
8.644576162E1,2.265229821E-2,-3.764014691E-2,-3.667975664E0,3.668238730E0
8.645572462E1,2.189075761E-2,-2.436471358E-2,-3.667528629E0,3.667674889E0
8.646568762E1,2.170806564E-2,-1.005341858E-2,-3.667091370E0,3.667169402E0
8.647564962E1,1.566515677E-2,1.485119574E-4,-3.664499998E0,3.664533484E0
8.648561262E1,8.792336099E-3,6.606677547E-3,-3.667718649E0,3.667735138E0
8.649557562E1,9.988481179E-3,1.611096784E-2,-3.666596174E0,3.666645175E0
8.650553762E1,1.144895889E-2,2.088921145E-2,-3.665989399E0,3.666066790E0
8.651550063E1,7.748840842E-3,1.641707122E-2,-3.664999723E0,3.665044684E0
8.652546362E1,9.576035663E-3,1.827888750E-2,-3.665297747E0,3.665355834E0
8.653542662E1,7.330196444E-3,5.550148897E-3,-3.665996552E0,3.666008081E0
8.654538863E1,6.711277645E-3,4.415109754E-3,-3.664165020E0,3.664173826E0
8.655535162E1,7.508003619E-3,-3.940451425E-3,-3.663243055E0,3.663252869E0
8.656531462E1,6.466707680E-3,-5.933295004E-3,-3.662071705E0,3.662082221E0
8.657527763E1,7.869536988E-3,-1.169648394E-2,-3.661577225E0,3.661604363E0
8.658523962E1,1.072950568E-2,-2.044709958E-2,-3.660419464E0,3.660492297E0
8.659520262E1,1.184594445E-2,-2.295483649E-2,-3.659268379E0,3.659359551E0
8.660516562E1,1.495252177E-2,-2.498443052E-2,-3.661241770E0,3.661357548E0
8.661512762E1,1.540677436E-2,-3.272299096E-2,-3.660239458E0,3.660418153E0
8.662509063E1,1.652663387E-2,-3.295308724E-2,-3.658190966E0,3.658376713E0
8.663505362E1,1.840095781E-2,-3.484521061E-2,-3.658284664E0,3.658496886E0
8.664501662E1,2.161672525E-2,-3.161319718E-2,-3.657587528E0,3.657788021E0
8.665497863E1,2.617540769E-2,-3.569625318E-2,-3.657891273E0,3.658159092E0
8.666494162E1,2.712908573E-2,-4.000604153E-2,-3.656782150E0,3.657101607E0
8.667490462E1,2.860502526E-2,-3.870050982E-2,-3.655906439E0,3.656223170E0
8.668486763E1,2.947241627E-2,-3.882754222E-2,-3.656367302E0,3.656692228E0
8.669482962E1,3.163632378E-2,-4.356621206E-2,-3.658305407E0,3.658701589E0
8.670479262E1,3.130023554E-2,-4.472335428E-2,-3.656314373E0,3.656721849E0
8.671475562E1,3.265664726E-2,-4.590734467E-2,-3.655384541E0,3.655818661E0
8.672471862E1,3.234106302E-2,-4.966133460E-2,-3.653513908E0,3.653994536E0
8.673468062E1,3.477113321E-2,-5.188672617E-2,-3.655054331E0,3.655587973E0
8.674464362E1,3.107626364E-2,-5.243400484E-2,-3.654391766E0,3.654900031E0
8.675460662E1,3.274495155E-2,-5.413113534E-2,-3.653838634E0,3.654386293E0
8.676456863E1,3.122082539E-2,-5.704702809E-2,-3.653231382E0,3.653810153E0
8.677453162E1,2.893293835E-2,-5.608551949E-2,-3.651828766E0,3.652374027E0
8.678449462E1,2.981284633E-2,-5.917052552E-2,-3.652083635E0,3.652684607E0
8.679445763E1,2.859755792E-2,-6.111468747E-2,-3.654015064E0,3.654638001E0
8.680441962E1,2.428670041E-2,-6.548999250E-2,-3.652137518E0,3.652805392E0
8.681438262E1,2.273861319E-2,-6.667648256E-2,-3.650403738E0,3.651083435E0
8.682434563E1,2.142567560E-2,-6.752176583E-2,-3.648813248E0,3.649500838E0
8.683430862E1,2.073388174E-2,-6.918038428E-2,-3.649488688E0,3.650203213E0
8.684427062E1,1.643580571E-2,-7.291573286E-2,-3.647691011E0,3.648456736E0
8.685423362E1,1.433685888E-2,-7.261991501E-2,-3.647478580E0,3.648229597E0
8.686419662E1,1.122921612E-2,-7.748151571E-2,-3.651333809E0,3.652173061E0
8.687415962E1,9.279346094E-3,-7.794250548E-2,-3.648169994E0,3.649014312E0
8.688412162E1,5.102443974E-3,-8.213698864E-2,-3.647720814E0,3.648649018E0
8.689408462E1,2.746446524E-3,-8.088279516E-2,-3.645902157E0,3.646800256E0
8.690404762E1,-1.877600211E-3,-8.268096298E-2,-3.646330833E0,3.647268596E0
8.691400962E1,-3.229328897E-3,-8.353754133E-2,-3.645633459E0,3.646591870E0
8.692397262E1,-5.641353782E-3,-8.987000585E-2,-3.644032001E0,3.645144396E0
8.693393563E1,-9.864245541E-3,-8.749345690E-2,-3.645787477E0,3.646850523E0
8.694389862E1,-1.470347494E-2,-9.419849515E-2,-3.644554853E0,3.645801644E0
8.695386062E1,-1.599439979E-2,-9.287746251E-2,-3.644208431E0,3.645426880E0
8.696382363E1,-2.041151933E-2,-9.593956172E-2,-3.642437696E0,3.643758143E0
8.697378662E1,-2.289102040E-2,-9.840352088E-2,-3.644271851E0,3.645672033E0
8.698374962E1,-2.787938714E-2,-1.036677957E-1,-3.643725157E0,3.645306200E0
8.699371162E1,-3.080234863E-2,-1.055481434E-1,-3.639959574E0,3.641619817E0
8.700367462E1,-3.285005689E-2,-1.069604158E-1,-3.639721870E0,3.641441329E0
8.701363762E1,-3.739874437E-2,-1.100324243E-1,-3.641124964E0,3.642979111E0
8.702360062E1,-3.685066849E-2,-1.085884646E-1,-3.639424562E0,3.641230640E0
8.703356262E1,-4.034117609E-2,-1.054752246E-1,-3.637060404E0,3.638813105E0
8.704352563E1,-4.157102481E-2,-9.411178529E-2,-3.638516188E0,3.639970498E0
8.705348862E1,-4.331825674E-2,-8.876559883E-2,-3.633071661E0,3.634414051E0
8.706345062E1,-3.806383908E-2,-7.662397623E-2,-3.633738756E0,3.634745856E0
8.707341363E1,-3.706808388E-2,-6.900946796E-2,-3.633940220E0,3.634784433E0
8.708337662E1,-3.740816936E-2,-5.881515145E-2,-3.635700464E0,3.636368581E0
8.709333962E1,-3.540227562E-2,-4.494727030E-2,-3.631384850E0,3.631835556E0
8.710330163E1,-3.331862018E-2,-4.134534672E-2,-3.631934404E0,3.632322547E0
8.711326462E1,-2.896398120E-2,-2.913251892E-2,-3.631103516E0,3.631335892E0
8.712322762E1,-2.852083184E-2,-1.819145307E-2,-3.632347345E0,3.632504866E0
8.713319062E1,-2.538835257E-2,-1.353582181E-2,-3.630881310E0,3.630995300E0
8.714315262E1,-1.928971522E-2,-6.000406574E-3,-3.631902218E0,3.631958400E0
8.715311562E1,-1.321837306E-2,7.443658542E-4,-3.631868362E0,3.631892493E0
8.716307862E1,-1.424049400E-2,9.942658246E-3,-3.631148815E0,3.631190351E0
8.717304162E1,-6.494359579E-3,1.588981971E-2,-3.629574060E0,3.629614652E0
8.718300363E1,-2.695360687E-3,1.851036772E-2,-3.630309343E0,3.630357534E0
8.719296662E1,1.960446592E-3,2.448559552E-2,-3.628342152E0,3.628425300E0
8.720292962E1,7.318993099E-3,2.764410526E-2,-3.629223347E0,3.629336009E0
8.721289163E1,1.423027273E-2,3.417050093E-2,-3.630269527E0,3.630458231E0
8.722285462E1,1.941491477E-2,3.821930662E-2,-3.626806021E0,3.627059355E0
8.723281762E1,2.690274082E-2,3.697209433E-2,-3.628556013E0,3.628844091E0
8.724278063E1,3.664778173E-2,4.208189994E-2,-3.626091242E0,3.626520597E0
8.725274262E1,4.121908918E-2,4.252148047E-2,-3.624882698E0,3.625366418E0
8.726270562E1,5.242726952E-2,4.502538592E-2,-3.628081560E0,3.628739686E0
8.727266862E1,5.948534980E-2,4.894982278E-2,-3.625616789E0,3.626435122E0
8.728263162E1,6.838776916E-2,4.503444210E-2,-3.624556303E0,3.625481124E0
8.729259362E1,7.920767367E-2,5.091912299E-2,-3.625302076E0,3.626524749E0
8.730255662E1,8.551350981E-2,5.190289393E-2,-3.623780251E0,3.625160655E0
8.731251962E1,9.648288041E-2,4.933837429E-2,-3.624085903E0,3.625705704E0
8.732248262E1,1.061759889E-1,4.920841381E-2,-3.623726368E0,3.625615479E0
8.733244462E1,1.185531169E-1,4.629789665E-2,-3.623642921E0,3.625877323E0
8.734240762E1,1.280270517E-1,4.640176147E-2,-3.621208191E0,3.623767765E0
8.735237063E1,1.311648935E-1,3.984729573E-2,-3.623597383E0,3.626189465E0
8.736233362E1,1.360232979E-1,3.309271857E-2,-3.623504639E0,3.626207845E0
8.737229562E1,1.349339634E-1,2.394710481E-2,-3.621415377E0,3.624007446E0
8.738225863E1,1.382314861E-1,1.884928159E-2,-3.621609926E0,3.624296028E0
8.739222162E1,1.398749202E-1,8.313473081E-4,-3.621933460E0,3.624633454E0
8.740218362E1,1.420927942E-1,-7.365595549E-3,-3.622032881E0,3.624826452E0
8.741214662E1,1.470689178E-1,-2.916506119E-2,-3.618030310E0,3.621135621E0
8.742210962E1,1.462414712E-1,-4.371284693E-2,-3.618758917E0,3.621976460E0
8.743207262E1,1.458903849E-1,-6.236621365E-2,-3.618873358E0,3.622349780E0
8.744203462E1,1.428839415E-1,-7.653715461E-2,-3.616214991E0,3.619845938E0
8.745199762E1,1.415554881E-1,-9.119696170E-2,-3.615616560E0,3.619535599E0
8.746196063E1,1.392726153E-1,-1.049583107E-1,-3.614768982E0,3.618973321E0
8.747192362E1,1.367089003E-1,-1.205826029E-1,-3.614748716E0,3.619342174E0
8.748188562E1,1.318188012E-1,-1.312986165E-1,-3.614694595E0,3.619479595E0
8.749184863E1,1.276613772E-1,-1.429569721E-1,-3.612445116E0,3.617525928E0
8.750181162E1,1.231851280E-1,-1.510753632E-1,-3.612679958E0,3.617935160E0
8.751177462E1,1.199197546E-1,-1.521496773E-1,-3.613518476E0,3.618707788E0
8.752173662E1,1.154235378E-1,-1.566786468E-1,-3.608933210E0,3.614176214E0
8.753169962E1,1.073602811E-1,-1.542848349E-1,-3.610191107E0,3.615080894E0
8.754166262E1,9.818222374E-2,-1.471235901E-1,-3.608587265E0,3.612919477E0
8.755162462E1,8.956018090E-2,-1.460306942E-1,-3.608013868E0,3.612078358E0
8.756158762E1,7.980661839E-2,-1.405267417E-1,-3.605436563E0,3.609056618E0
8.757155062E1,6.685201079E-2,-1.337107569E-1,-3.605608463E0,3.608706160E0
8.758151362E1,5.451384932E-2,-1.340202093E-1,-3.605588675E0,3.608490386E0
8.759147562E1,4.510303959E-2,-1.248244792E-1,-3.603173256E0,3.605616861E0
8.760143863E1,2.915416844E-2,-1.215652972E-1,-3.600553989E0,3.602723569E0
8.761140162E1,1.557231322E-2,-1.129853874E-1,-3.601207495E0,3.603013130E0
8.762136462E1,7.688658079E-4,-1.082377732E-1,-3.601263046E0,3.602889332E0
8.763132663E1,-8.675658144E-3,-1.037457734E-1,-3.599806309E0,3.601311416E0
8.764128962E1,-1.983430423E-2,-1.000274643E-1,-3.597571135E0,3.599016110E0
8.765125262E1,-3.632976487E-2,-9.468084574E-2,-3.596183538E0,3.597613147E0
8.766121563E1,-4.703034461E-2,-9.162806720E-2,-3.597808838E0,3.599282705E0
8.767117762E1,-5.589245260E-2,-8.772797137E-2,-3.596788168E0,3.598291996E0
8.768114062E1,-6.593656540E-2,-8.223786205E-2,-3.597114325E0,3.598658383E0
8.769110362E1,-7.274664938E-2,-8.071672171E-2,-3.593764067E0,3.595406435E0
8.770106562E1,-8.125491440E-2,-7.773131877E-2,-3.591066360E0,3.592826481E0
8.771102862E1,-8.703768253E-2,-7.132530212E-2,-3.592484236E0,3.594246213E0
8.772099162E1,-9.413846582E-2,-6.756730378E-2,-3.590252638E0,3.592122130E0
8.773095462E1,-9.796294570E-2,-6.352021545E-2,-3.590333223E0,3.592231091E0
8.774091663E1,-1.007062644E-1,-5.884210393E-2,-3.591187954E0,3.593081556E0
8.775087962E1,-1.077053174E-1,-5.153561383E-2,-3.587925673E0,3.589911835E0
8.776084262E1,-1.108078957E-1,-5.055051297E-2,-3.587542295E0,3.589609097E0
8.777080563E1,-1.099306345E-1,-4.225353897E-2,-3.584280014E0,3.586214345E0
8.778076762E1,-1.117935181E-1,-3.661482781E-2,-3.585838318E0,3.587767395E0
8.779073062E1,-1.105791256E-1,-3.394921497E-2,-3.584315538E0,3.586181559E0
8.780069363E1,-1.076507121E-1,-2.910226397E-2,-3.581306696E0,3.583042460E0
8.781065662E1,-1.031755358E-1,-3.015543707E-2,-3.581455469E0,3.583068213E0
8.782061862E1,-1.004926637E-1,-2.965875901E-2,-3.582445621E0,3.583977546E0
8.783058162E1,-1.012118161E-1,-2.228899300E-2,-3.576982260E0,3.578483298E0
8.784054462E1,-9.385909140E-2,-2.934104204E-2,-3.578354597E0,3.579705581E0
8.785050762E1,-8.403538913E-2,-2.450490370E-2,-3.574905872E0,3.575977409E0
8.786046962E1,-7.354945689E-2,-2.809963748E-2,-3.574968815E0,3.575835726E0
8.787043262E1,-6.283067912E-2,-2.281560563E-2,-3.577290535E0,3.577915010E0
8.788039563E1,-5.424465239E-2,-2.102170140E-2,-3.574506521E0,3.574979897E0
8.789035762E1,-4.462673515E-2,-1.798692346E-2,-3.572315693E0,3.572639708E0
8.790032062E1,-3.082197532E-2,-2.122106589E-2,-3.572695494E0,3.572891465E0
8.791028363E1,-2.146458067E-2,-1.545154303E-2,-3.571360588E0,3.571458516E0
